text,score,perplexity
"просить , чтобы",-9.690901756286621,264.68262862424024
", чтобы семя",-10.887688636779785,527.1353718060128
"чтобы семя быть",-11.378198623657227,699.1166670724295
"семя быть господской",-10.869247436523438,521.5691061495924
"— вы ,",-6.1255316734313965,33.99248529582656
"вы , стать",-10.855351448059082,517.413626491085
", стать быть",-9.161352157592773,195.1362880345495
"стать быть ,",-9.053812026977539,183.42266821022275
"быть , отказываться",-10.756534576416016,488.8027539681799
", отказываться ,",-10.335260391235352,383.54391574178413
"отказываться , не",-10.64758586883545,459.0885562641114
", не хотеть",-9.15342903137207,194.2483139379676
"не хотеть брать",-9.953484535217285,307.87266696097464
"хотеть брать земля",-11.536747932434082,765.9263013025707
"брать земля ?",-7.568160533905029,77.99021785339686
"земля ? —",-10.116430282592773,338.14858204938736
"? — спросить",-8.132668495178223,107.93619989071505
"— спросить нехлюдов",-9.381765365600586,221.53448574111158
"спросить нехлюдов ,",-10.402417182922363,398.6614992956729
"нехлюдов , обращаться",-9.194910049438477,198.94247305647107
", обращаться к",-8.959479331970215,173.7280052070932
"обращаться к нестарой",-10.959782600402832,549.4721057208284
"к нестарой ,",-10.48223876953125,417.40696577066575
"нестарой , с",-11.156895637512207,615.4941214687993
", с сиять",-10.545221328735352,432.81801824370154
"с сиять лицо",-10.210235595703125,356.91015008042046
"сиять лицо босом",-10.649017333984375,459.4670092089782
"лицо босом крестьянин",-10.366122245788574,390.4186554316504
"босом крестьянин в",-11.068594932556152,584.9903919169018
"крестьянин в обрыть",-10.565921783447266,438.00638945930774
"в обрыть кафтан",-10.13198471069336,341.1899087170388
"обрыть кафтан ,",-10.237921714782715,362.6439434747231
"кафтан , который",-10.477407455444336,416.2477163497266
", который держать",-10.416175842285156,401.831483361021
"который держать особенно",-11.457819938659668,731.9054560675057
"держать особенно прямо",-11.366539001464844,694.4400351062665
"особенно прямо на",-11.010162353515625,565.6406183708561
"прямо на согнуть",-10.59810733795166,446.1971936701312
"на согнуть левый",-10.826021194458008,508.75102662920415
"согнуть левый рука",-10.21676254272461,358.25365978466556
"левый рука свой",-10.169315338134766,348.60116530212633
"рука свой разрыть",-10.800891876220703,501.4446118345449
"свой разрыть шапка",-10.097444534301758,334.4730524061354
"разрыть шапка так",-10.740111351013184,484.20340344447254
"шапка так ,",-10.913127899169922,534.9115492063792
"так , как",-7.745473861694336,86.37110292913228
", как держать",-10.449373245239258,409.5843096220059
"как держать солдат",-11.112988471984863,600.1324606207276
"держать солдат свой",-11.3656587600708,694.088246143151
"солдат свой шапка",-10.474145889282227,415.4669409487747
"свой шапка ,",-10.41073226928711,400.57428605949866
"шапка , когда",-10.720146179199219,478.67036954831025
", когда по",-10.551830291748047,434.4677781056589
"когда по команда",-9.097140312194824,188.05508362763558
"по команда снимать",-10.62145709991455,452.23510844834306
"— так точно",-7.059209823608398,58.183850129102034
"так точно ,",-8.865985870361328,164.62525761923226
"точно , —",-10.77657413482666,494.47408296323727
", — проговорить",-9.071784019470215,185.33011911426314
"— проговорить этот",-9.447307586669922,230.05246796604666
"проговорить этот ,",-10.70706558227539,475.07961469041413
"этот , очевидно",-9.231764793395996,203.2081856950369
", очевидно еще",-10.643818855285645,458.0941163318152
"очевидно еще не",-10.913448333740234,535.0102264685165
"еще не освободиться",-10.135336875915527,341.84892535491207
"не освободиться от",-10.396528244018555,397.31234651644047
"освободиться от гипнотизм",-10.473878860473633,415.403082713947
"от гипнотизм солдатство",-10.67477798461914,466.3312248603818
"гипнотизм солдатство крестьянин",-10.938228607177734,542.696663812345
"— стать быть",-7.03307580947876,57.31508652472271
"стать быть ,",-9.053812026977539,183.42266821022275
"быть , у",-10.27364730834961,370.17904193559895
", у вы",-8.868036270141602,164.819680349128
"у вы достаточно",-10.082596778869629,331.62647505995346
"вы достаточно земля",-11.770991325378418,876.4917473823352
"достаточно земля ?",-8.39661693572998,125.64761053148077
"земля ? —",-10.116430282592773,338.14858204938736
"? — сказать",-8.375007629394531,124.09432107545115
"— сказать нехлюдов",-8.783964157104492,157.0330403640255
"— никак нет",-7.0171098709106445,56.7907321570574
"никак нет -",-11.68260383605957,833.0114270887548
"нет - с",-7.504037380218506,75.16390674509023
"- с ,",-8.788934707641602,157.482999109622
"с , —",-9.390922546386719,222.70534306681998
", — отвечать",-8.584037780761719,139.96177616251188
"— отвечать с",-9.482844352722168,234.8070261396983
"отвечать с искусственно",-10.977828979492188,555.2099554979328
"с искусственно -",-10.763855934143066,490.8671663725373
"искусственно - веселый",-11.230735778808594,642.2201751933246
"- веселый вид",-9.705421447753906,266.9041717583997
"веселый вид бывший",-10.549910545349121,433.98791519303944
"вид бывший солдат",-11.309815406799316,672.1308844282333
"бывший солдат ,",-9.149648666381836,193.8260594950987
"солдат , старательно",-9.799118041992188,281.695241313849
", старательно держать",-10.525589942932129,427.954389960694
"старательно держать перед",-10.595837593078613,445.61458641515895
"держать перед себя",-10.529583930969238,428.93944225527304
"перед себя свой",-10.075007438659668,330.1808336116973
"себя свой разрыть",-11.013517379760742,566.734100408458
"свой разрыть шапка",-10.097444534301758,334.4730524061354
"разрыть шапка ,",-10.542706489562988,432.1918991771616
"шапка , как",-10.465536117553711,413.41290504870733
", как будто",-8.425093650817871,127.7242651549923
"как будто предлагать",-9.932055473327637,304.0982131851784
"будто предлагать она",-10.655045509338379,461.06417370574434
"предлагать она всякий",-10.713157653808594,476.7485857986228
"она всякий желать",-9.84016227722168,288.430092543064
"всякий желать пользоваться",-10.57964038848877,441.47904774558026
"— ну ,",-5.014573097229004,17.932600535860338
"ну , все-таки",-11.434599876403809,722.1875032289305
", все-таки вы",-10.170697212219238,348.87857762560003
"все-таки вы обдумать",-11.276402473449707,659.3266318882733
"вы обдумать то",-11.304255485534668,669.9831361193167
"обдумать то ,",-10.762885093688965,490.59291665040496
"то , что",-7.163541316986084,61.78532411437134
", что я",-9.058801651000977,183.9502628546925
"что я сказать",-10.20053482055664,354.92264154734784
"я сказать вы",-9.484184265136719,234.98820632367958
"сказать вы ,",-9.501375198364258,237.32516942788706
"вы , —",-9.94568920135498,306.49422812962104
", — говорить",-8.628497123718262,143.59002824381574
"— говорить удивленный",-9.1880464553833,198.1580016248323
"говорить удивленный нехлюдов",-11.112528800964355,599.9736818326622
"удивленный нехлюдов и",-11.308637619018555,671.6753414275023
"нехлюдов и повторить",-9.19176959991455,198.58315211401677
"и повторить свой",-10.355067253112793,387.9420114748649
"повторить свой предложение",-9.770750045776367,277.13253312403305
"— мы нечего",-8.19294548034668,111.74712797207364
"мы нечего думать",-11.424708366394043,718.0870448385331
"нечего думать :",-8.678804397583008,147.80907508144477
"думать : как",-10.66720962524414,464.3039798604146
": как сказать",-10.90460205078125,532.2927030748639
"как сказать ,",-9.492704391479492,236.14355547481244
"сказать , так",-9.352226257324219,217.79934248603183
", так и",-8.920389175415039,169.86241481523683
"так и быть",-8.211355209350586,112.93766446309174
"и быть ,",-8.212080955505371,112.9848566349399
"быть , —",-9.024436950683594,180.3471309208108
", — сердито",-9.955151557922363,308.1682481152014
"— сердито проговорить",-9.247519493103027,205.05949017139318
"сердито проговорить беззубый",-11.510671615600586,754.5150448045422
"проговорить беззубый мрачный",-11.320887565612793,676.4284905585316
"беззубый мрачный старик",-11.256169319152832,651.6919100329477
"— я завтра",-7.187402248382568,62.63982880115821
"я завтра пробуда",-10.751203536987305,487.3050188033433
"завтра пробуда здесь",-11.023219108581543,569.9080312103671
"пробуда здесь день",-10.97780990600586,555.2038595585408
"здесь день ,",-10.475202560424805,415.71973340366463
"день , —",-9.9268217086792,303.1834057224515
", — если",-9.770999908447266,277.1723966601187
"— если передумать",-8.514240264892578,134.4497708050225
"если передумать ,",-10.085518836975098,332.1847640306777
"передумать , то",-10.874078750610352,523.0216755224312
", то прийлить",-10.791728973388672,498.80665983914565
"то прийлить к",-11.065103530883789,583.8158516941904
"прийлить к я",-11.157289505004883,615.6336872592121
"к я сказать",-10.63706111907959,456.3155617295692
"мужик ничто не",-9.225522994995117,202.47935502133976
"ничто не ответить",-9.273456573486328,208.1441183923642
"так ничто и",-9.231304168701172,203.15431078767756
"ничто и не",-9.827476501464844,286.33149799678336
"и не мочь",-8.027636528015137,101.60360840851328
"не мочь добиться",-9.955574035644531,308.2432030465248
"мочь добиться нехлюдов",-11.705231666564941,843.9328977237129
"добиться нехлюдов и",-11.491787910461426,746.3576311245677
"нехлюдов и пойти",-8.856677055358887,163.7454585824182
"и пойти назад",-10.093040466308594,333.6261751802089
"пойти назад в",-11.039847373962402,575.3893822051558
"назад в контора",-11.000992774963379,562.6627879113045
"— а я",-6.1425886154174805,34.32789347607596
"а я вы",-10.047019004821777,324.90377039136644
"я вы доложить",-10.56477165222168,437.7164950904925
"вы доложить ,",-10.787381172180176,497.5598097007077
"доложить , князь",-10.860180854797363,518.8540531774179
", князь ,",-8.71413803100586,150.84624637322705
"князь , —",-9.266997337341309,207.37162664458293
", — сказать",-8.40499210357666,126.25483710280096
"— сказать приказчик",-8.985674858093262,176.3675632187114
"сказать приказчик ,",-10.104451179504395,335.82482327353506
"приказчик , когда",-9.472601890563965,233.42666897136473
", когда они",-9.001258850097656,177.95685114418987
"когда они вернуться",-9.494081497192383,236.33082677459552
"они вернуться домой",-10.48715877532959,418.59081433066575
"вернуться домой ,",-6.532653331756592,42.96980006377299
"домой , —",-9.830665588378906,286.8576241310841
", — что",-8.576555252075195,139.36021671372603
"— что вы",-5.713210105895996,26.810352647571037
"что вы с",-10.404641151428223,399.1722002290979
"вы с они",-10.979312896728516,555.6844248059502
"с они не",-9.776020050048828,277.9745350660811
"они не столковаться",-10.110075950622559,336.91394553061167
"не столковаться ;",-10.073822975158691,329.9557824857577
"столковаться ; народ",-11.177942276000977,622.9964457823623
"; народ упрямый",-10.637251853942871,456.36566601832743
"народ упрямый .",-8.020255088806152,101.17280064247326
"упрямый . а",-11.021430015563965,569.3213937689455
". а как",-9.547405242919922,243.69763286785562
"а как только",-10.148262023925781,344.4018740469177
"как только он",-7.413974761962891,71.36638368090456
"только он на",-10.39246654510498,396.38447493876413
"он на сходка",-9.67102336883545,261.671149488148
"на сходка —",-10.023271560668945,320.4925142638357
"сходка — он",-11.525418281555176,760.9472824444281
"— он упереться",-8.579859733581543,139.62556174626866
"он упереться ,",-9.420392990112305,226.51566808402885
"упереться , и",-11.488112449645996,744.780182875265
", и не",-8.994762420654297,177.29259843360282
"и не сдвинуть",-10.39953899383545,398.00153629073117
"не сдвинуть он",-11.10800552368164,598.4134978247653
"сдвинуть он .",-8.120643615722656,107.19163713251469
"он . потому",-9.819683074951172,285.04981845158005
". потому ,",-9.873189926147461,293.9662562411308
"потому , все",-10.889156341552734,527.5809254902265
", все бояться",-10.836136817932129,511.72213654024983
"все бояться .",-6.823973178863525,50.81515968998898
"бояться . ведь",-10.942240715026855,543.9515000672591
". ведь этот",-10.871356010437012,522.2025672986108
"ведь этот самый",-10.938932418823242,542.9165800399646
"этот самый мужик",-10.069048881530762,329.0502464283181
"самый мужик ,",-9.957174301147461,308.52728346434037
"мужик , хотя",-10.064210891723633,328.135125982802
", хотя бы",-9.659320831298828,259.91432010516786
"хотя бы тот",-10.941255569458008,543.6431151372741
"бы тот седой",-10.888269424438477,527.3116375167151
"тот седой или",-10.685171127319336,469.1295416252306
"седой или черноватый",-11.083191871643066,589.9265847967579
"или черноватый ,",-10.390870094299316,396.0203685217947
"черноватый , что",-10.751441955566406,487.3719034565586
", что не",-9.213729858398438,201.10944366194786
"что не соглашаться",-11.181506156921387,624.2758565816944
"не соглашаться ,",-9.34622573852539,217.04832298611797
"соглашаться , —",-11.427566528320312,719.2694789169998
", — мужик",-10.801196098327637,501.53243467199417
"— мужик умный",-8.829715728759766,161.223717977413
"мужик умный .",-7.897582530975342,94.27480282254295
"умный . когда",-10.747600555419922,486.29537466774644
". когда прийти",-10.909721374511719,533.8636404650978
"когда прийти в",-9.132757186889648,191.9505216574228
"прийти в контора",-9.889774322509766,296.7861162369109
"в контора ,",-7.758565902709961,87.02448776804623
"контора , сажать",-10.686956405639648,469.611908625574
", сажать он",-10.67513656616211,466.4274930819016
"сажать он чай",-9.652926445007324,258.95935891746996
"он чай пить",-10.07645320892334,330.45574173867243
"чай пить ,",-9.442119598388672,229.36645354816895
"пить , —",-9.991192817687988,314.62860479062283
", — улыбаться",-9.490744590759277,235.87729987155876
"— улыбаться ,",-7.785140037536621,88.36596191869974
"улыбаться , говорить",-10.078537940979004,330.85254922899503
", говорить приказчик",-11.140092849731445,609.5694770057838
"говорить приказчик ,",-9.183633804321289,197.65529404588438
"приказчик , —",-8.852753639221191,163.3760567881504
", — разговориться",-10.48154354095459,417.2399505298361
"— разговориться —",-9.347219467163086,217.17251799980846
"разговориться — ум",-10.144231796264648,343.6037928078536
"— ум палата",-8.975390434265137,175.32651832319408
"ум палата ,",-10.240928649902344,363.27219869317366
"палата , министр",-11.028335571289062,571.5890400699531
", министр ,",-9.782621383666992,279.0328570548681
"министр , —",-10.529003143310547,428.79605965140433
", — все",-9.32112979888916,213.9352996439724
"— все обсудить",-8.388527870178223,125.06389997814793
"все обсудить как",-10.242225646972656,363.54352317961576
"обсудить как должен",-10.367902755737305,390.81901779684745
"как должен .",-6.717748641967773,47.801019626536586
"должен . а",-10.835867881774902,511.64292189524105
". а на",-10.085091590881348,332.10307568468215
"а на сходка",-10.54623794555664,433.07138253387916
"на сходка совсем",-10.086797714233398,332.42940215633644
"сходка совсем другой",-11.52700424194336,761.6423081444526
"совсем другой человек",-10.343323707580566,385.3283181399333
"другой человек ,",-8.001886367797852,100.10864703745983
"человек , заладить",-10.62747573852539,453.804642658852
", заладить один",-11.218971252441406,637.8856218336379
"заладить один .",-8.048802375793457,102.84912327334185
"один . .",-7.195067405700684,62.91683266637058
"— так нельзя",-8.147858619689941,108.88414743110505
"так нельзя ли",-10.084503173828125,331.990604752212
"нельзя ли звать",-11.033652305603027,573.3411014224389
"ли звать сюда",-11.318359375,675.4447707474101
"звать сюда такой",-10.99880313873291,561.9540230376892
"сюда такой самый",-11.092560768127441,593.1167541909889
"такой самый понятливый",-10.503487586975098,422.54395866148934
"самый понятливый крестьянин",-11.413806915283203,713.5948857149648
"понятливый крестьянин ,",-10.355607986450195,388.0627854190899
"крестьянин , несколько",-10.75588321685791,488.61951041073263
", несколько человек",-10.787257194519043,497.5243014782277
"несколько человек ,",-8.450727462768555,129.62293944965955
"человек , —",-9.16821002960205,195.9081517546168
", — сказать",-8.40499210357666,126.25483710280096
"— сказать нехлюдов",-8.783964157104492,157.0330403640255
"сказать нехлюдов ,",-8.998235702514648,177.6474286231913
"нехлюдов , —",-7.909651279449463,94.93204137926763
", — я",-8.98276138305664,176.07201960470772
"— я бы",-6.446171760559082,40.88301725116508
"я бы они",-10.248237609863281,364.803841102607
"бы они подробно",-10.891627311706543,528.33189307343
"они подробно растолковать",-10.503841400146484,422.6300274753459
"— это можно",-7.306185722351074,67.07279906531188
"это можно ,",-9.30447769165039,211.89437252950114
"можно , —",-9.835708618164062,287.6915820921885
", — сказать",-8.40499210357666,126.25483710280096
"— сказать улыбаться",-9.323596954345703,214.239348303781
"сказать улыбаться приказчик",-11.438770294189453,723.9233310191704
"— так вот",-6.898903846740723,53.05495636496306
"так вот ,",-7.781564235687256,88.18425676186905
"вот , пожалуйста",-11.562585830688477,777.4034393291794
", пожалуйста ,",-8.408520698547363,126.51154940594564
"пожалуйста , зовить",-11.531180381774902,763.4754830850255
", зовить к",-11.106680870056152,597.9573623606332
"зовить к завтрему",-11.145882606506348,611.6044710850408
"— это все",-7.108675479888916,59.86443251615307
"это все возможный",-10.668275833129883,464.5890378886402
"все возможный ,",-8.750925064086914,154.07467702374998
"возможный , на",-10.898947715759277,530.5629618065855
", на завтра",-10.642843246459961,457.8369203458975
"на завтра собрать",-10.199419021606445,354.69474597711496
"завтра собрать ,",-10.859710693359375,518.713646051945
"собрать , —",-10.452816009521484,410.39683458751057
", — сказать",-8.40499210357666,126.25483710280096
"— сказать приказчик",-8.985674858093262,176.3675632187114
"сказать приказчик и",-11.462985038757324,734.0848474128227
"приказчик и еще",-9.877360343933105,294.67282454187637
"и еще радостный",-10.091599464416504,333.34954455886196
"еще радостный улыбнуться",-10.641767501831055,457.553493336565
"— ишь ,",-7.055669784545898,58.065403207561744
"ишь , ловкий",-10.941816329956055,543.818631293549
", ловкий какой",-10.92577838897705,538.8211038178672
"ловкий какой !",-8.882596969604492,166.20697388169054
"какой ! —",-10.265510559082031,368.44921856104736
"! — говорить",-8.566611289978027,138.56476912749417
"— говорить раскачиваться",-9.276446342468262,208.50265313617555
"говорить раскачиваться на",-11.02233600616455,569.618389459038
"раскачиваться на сытый",-11.047905921936035,578.0647410648834
"на сытый кобыло",-10.320220947265625,380.23775472324206
"сытый кобыло черный",-11.000967979431152,562.6547568262321
"кобыло черный мужик",-11.3303861618042,680.137217673242
"черный мужик с",-10.294794082641602,374.7127931260524
"мужик с лохматый",-9.769331932067871,276.9063933197822
"с лохматый ,",-10.323125839233398,380.8741164945214
"лохматый , никогда",-11.334901809692383,681.9074769794493
", никогда нерасчесываемый",-10.792481422424316,499.0227619903762
"никогда нерасчесываемый борода",-10.735735893249512,482.9853671941482
"нерасчесываемый борода ехать",-11.070833206176758,585.7446108340338
"борода ехать с",-11.04871940612793,578.3355001171259
"ехать с он",-10.173006057739258,349.3425728538197
"с он рядом",-9.981504440307617,312.8787804053012
"он рядом и",-10.569788932800293,438.98252600312117
"рядом и звенеть",-10.40439510345459,399.1156668399103
"и звенеть железный",-10.467379570007324,413.8518419763358
"звенеть железный путой",-11.15053653717041,613.2451671214543
"железный путой другой",-10.740617752075195,484.3445731291308
"путой другой старый",-10.853653907775879,516.9082657821133
"другой старый худой",-10.462728500366211,412.7452890827013
"старый худой мужик",-10.513916015625,425.0881552966378
"худой мужик в",-10.341938972473145,385.0212885398218
"мужик в прорыанный",-9.690881729125977,264.67957723216136
"в прорыанный кафтан",-10.315790176391602,379.26917249170475
"мужик ехать в",-9.238940238952637,204.04927673931954
"ехать в ночной",-10.690414428710938,470.54764822745386
"в ночной кормить",-10.0996732711792,334.9024447058308
"ночной кормить лошадь",-11.243528366088867,646.9669440630068
"кормить лошадь на",-10.958855628967285,549.178981414143
"лошадь на большой",-10.496829986572266,420.92769062420496
"на большой дорога",-9.622693061828613,254.4914905950995
"большой дорога и",-9.944133758544922,306.21992066274066
"дорога и тайком",-10.23466968536377,361.96570229986094
"и тайком в",-10.68800163269043,469.8945502364165
"тайком в барский",-10.79026985168457,498.387869089016
"в барский лес",-9.36911392211914,219.92696476811926
"— даром земля",-8.90876579284668,168.72966653682866
"даром земля отдать",-11.279159545898438,660.3738790060207
"земля отдать ,",-9.8645601272583,292.50953794291087
"отдать , только",-10.072978973388672,329.79551356861384
", только подпишаться",-10.839828491210938,512.8107525093596
"только подпишаться .",-8.315677642822266,119.92767402613578
"подпишаться . мало",-11.175893783569336,622.2622369684838
". мало они",-11.212408065795898,635.4801896051051
"мало они наш",-10.75792407989502,489.1938853654756
"они наш брат",-10.196948051452637,354.1905851273659
"наш брат околпачивать",-10.486885070800781,418.52486761640876
"брат околпачивать .",-7.421987056732178,71.69630336525802
"околпачивать . нет",-11.578384399414062,784.5056935986994
". нет ,",-8.90793228149414,168.64872816194546
"нет , брат",-10.838818550109863,512.5127069672207
", брат ,",-8.745609283447266,153.6039276929067
"брат , шалишь",-9.813108444213867,283.97304023216697
", шалишь ,",-10.681854248046875,468.23466410268384
"шалишь , нынче",-10.939332962036133,543.0417754042143
", нынче мы",-10.678387641906738,467.30121529008863
"нынче мы и",-11.364724159240723,693.7149274559489
"мы и сам",-10.093679428100586,333.7489107875624
"и сам понимать",-10.321267127990723,380.4668142861367
"сам понимать стать",-10.731773376464844,481.8849292291855
"понимать стать ,",-10.839860916137695,512.8203243592026
"стать , —",-9.792215347290039,280.5781431904873
", — добавить",-10.34346866607666,385.3604731328959
"— добавить он",-9.051616668701172,183.1910142552304
"добавить он и",-11.135527610778809,607.9696541607287
"он и стать",-8.782293319702148,156.8820768184443
"и стать подзывать",-10.163609504699707,347.4580485546875
"стать подзывать отбиться",-10.603812217712402,447.6649106967374
"подзывать отбиться стригуна",-10.525618553161621,427.961438158774
"отбиться стригуна -",-10.882633209228516,525.6035650793552
"стригуна - жеребенка",-10.859270095825195,518.5821022592205
"- жеребенка .",-8.159882545471191,109.64040632785196
"жеребенка . —",-11.133468627929688,607.2494875508438
". — коняш",-11.274158477783203,658.4754980433522
"— коняш ,",-8.565486907958984,138.47511260879332
"коняш , коняш",-10.736814498901367,483.28534366745833
", коняш !",-9.003693580627441,178.20644028629843
"коняш ! —",-11.166362762451172,618.85754565926
"! — кричать",-8.854731559753418,163.56217985905081
"— кричать он",-8.767494201660156,155.55126611525944
"кричать он ,",-10.569401741027832,438.8846940660139
"он , остановить",-9.108480453491211,189.2867058888053
", остановить лошадь",-10.480751991271973,417.04987735812676
"остановить лошадь и",-10.83287525177002,510.7622752830232
"лошадь и оглядываться",-10.570465087890625,439.1534227416801
"и оглядываться назад",-10.424630165100098,403.79184277934263
"оглядываться назад ,",-10.476911544799805,416.1289074417176
"назад , но",-10.025995254516602,320.9954035503612
", но стригун",-10.751436233520508,487.370298117368
"но стригун быть",-9.266439437866211,207.30503936856525
"стригун быть не",-11.320119857788086,676.1296238119628
"быть не назади",-10.812658309936523,504.8525770508509
"не назади ,",-9.584375381469727,248.93951859655851
"назади , а",-11.068138122558594,584.8365824982599
", а сбоку",-10.685412406921387,469.194704351714
"а сбоку ,",-10.254624366760254,366.1475156007985
"сбоку , —",-11.342416763305664,684.8637678474519
", — уйти",-10.853710174560547,516.9250085904641
"— уйти в",-8.181763648986816,111.03014634576701
"уйти в луг",-11.044098854064941,576.7992852067531
"— вишь ,",-5.855151176452637,29.092952247344083
"вишь , повадиться",-11.359824180603027,691.7609544013733
", повадиться ,",-10.681854248046875,468.23466410268384
"повадиться , сукина",-10.651575088500977,460.1440091793001
", сукина кот",-11.005273818969727,564.0511054930606
"сукина кот ,",-10.15013313293457,344.77302809592584
"кот , в",-10.323282241821289,380.9084091125775
", в барский",-10.873163223266602,522.7461053113472
"в барский луг",-9.738344192504883,272.01073761069273
"барский луг ,",-9.763042449951172,275.9056617076794
"луг , —",-10.191606521606445,353.10318131949845
", — проговорить",-9.071784019470215,185.33011911426314
"— проговорить черный",-9.504188537597656,237.70982613947956
"проговорить черный мужик",-11.619380950927734,803.239834020139
"черный мужик с",-10.294794082641602,374.7127931260524
"мужик с лохматый",-9.769331932067871,276.9063933197822
"с лохматый борода",-11.314713478088379,674.0286696202922
"лохматый борода ,",-10.257662773132324,366.7884853058463
"борода , слыхать",-10.565221786499023,437.82993006134296
", слыхать треск",-10.83547592163086,511.52749272272564
"слыхать треск конский",-10.312531471252441,378.5583829444508
"треск конский щавель",-10.708745002746582,475.53912100099416
"конский щавель ,",-10.243993759155273,363.9137287578706
"щавель , по",-11.05208683013916,579.4576589936659
", по который",-8.86137580871582,164.18896007601936
"по который с",-11.187623023986816,626.4779011856125
"который с ржание",-11.416544914245605,714.7204829049628
"с ржание скакал",-10.348649978637695,386.5115663125659
"ржание скакал из",-10.78048324584961,495.5880336526852
"скакал из росистый",-11.066038131713867,584.1300288276154
"из росистый ,",-9.873106956481934,293.9522164015013
"росистый , хорошо",-10.805601119995117,502.8058014500014
", хорошо пахнуть",-10.664773941040039,463.6534388822248
"хорошо пахнуть болотой",-10.770442962646484,492.7319689568334
"пахнуть болотой луг",-10.905291557312012,532.5040182982534
"болотой луг отстать",-10.776077270507812,494.33267465239703
"луг отстать стригун",-10.881629943847656,525.3001030036686
"— слышь ,",-6.620837211608887,45.207376329208664
"слышь , зарастать",-10.878602981567383,524.385585805474
", зарастать луг",-11.403664588928223,709.4407772377775
"зарастать луг ,",-10.10499382019043,335.9297409531869
"луг , надо",-10.71286392211914,476.6679813153709
", надо быть",-8.3652925491333,123.40226676416043
"надо быть праздник",-10.7826566696167,496.20846342081984
"быть праздник бабенок",-10.598127365112305,446.20233771107536
"праздник бабенок послать",-10.706604957580566,474.9536607572976
"бабенок послать испольный",-10.708059310913086,475.3514551655618
"послать испольный прополоть",-10.922372817993164,537.7658313568355
"испольный прополоть ,",-10.221192359924316,359.1683751679465
"прополоть , —",-11.348228454589844,687.1588016621113
", — сказать",-8.40499210357666,126.25483710280096
"— сказать худой",-9.44835376739502,230.19105419821474
"сказать худой мужик",-11.605206489562988,796.7124840761397
"худой мужик в",-10.341938972473145,385.0212885398218
"мужик в прорыанный",-9.690881729125977,264.67957723216136
"в прорыанный кафтан",-10.315790176391602,379.26917249170475
"прорыанный кафтан ,",-9.962321281433105,309.4427559766222
"кафтан , —",-10.530791282653809,429.2376620041861
", — а",-8.940362930297852,171.82673291668772
"— а то",-5.1025004386901855,18.863623063051723
"а то коса",-11.477665901184082,740.3148743747967
"то коса порвать",-11.00638198852539,564.4110361967197
"— подпишаться ,",-7.582427978515625,78.63338918364094
"подпишаться , говорить",-11.638650894165039,812.1995107425325
", говорить ,",-8.562705993652344,138.25361580546308
"говорить , —",-8.817485809326172,160.09267167949415
", — продолжать",-8.73896598815918,153.01763912245917
"— продолжать лохматый",-9.59355354309082,250.25823989091504
"продолжать лохматый мужик",-11.564875602722168,778.4288094423782
"лохматый мужик свой",-11.227415084838867,640.9937149494976
"мужик свой суждение",-10.23760986328125,362.57884887143365
"свой суждение о",-10.248282432556152,364.81325389862553
"суждение о речь",-10.820440292358398,507.11922270137796
"о речь барин",-11.37747573852539,698.8258068793151
"речь барин .",-7.3425750732421875,68.49261826860595
"барин . —",-10.353885650634766,387.6782288340498
". — подпишаться",-11.213223457336426,635.7785394684095
"— подпишаться ,",-7.582427978515625,78.63338918364094
"подпишаться , он",-11.464906692504883,734.8973361007461
", он ты",-9.758491516113281,275.18380983242605
"он ты живой",-10.096945762634277,334.37703360889486
"ты живой проглотить",-11.16264820098877,617.5356727587857
"— это как",-6.703579902648926,47.41273143844678
"это как быть",-9.612483024597168,253.00013688478094
"как быть ,",-9.06060791015625,184.14162761839364
"быть , —",-9.024436950683594,180.3471309208108
", — ответить",-9.462141036987305,232.02525532325583
"— ответить старый",-9.18728256225586,198.07088432004198
"и они ничто",-8.933862686157227,171.1849859549063
"они ничто больше",-10.263102531433105,367.9388383376897
"ничто больше не",-10.371930122375488,391.7261196883445
"больше не говорить",-10.869986534118652,521.7910595158816
"не говорить .",-6.15742826461792,34.62239175595654
"говорить . слышный",-10.759279251098633,489.57565403937656
". слышный быть",-10.16524600982666,347.785524966378
"слышный быть только",-10.512958526611328,424.85392189784983
"быть только топот",-10.527827262878418,428.50590958803434
"только топот лошадиный",-10.822919845581055,507.8435739051121
"топот лошадиный нога",-9.84374713897705,289.0259149943223
"лошадиный нога по",-10.903693199157715,532.01429258406
"нога по жесткий",-10.821779251098633,507.5102439386402
"по жесткий дорога",-9.933786392211914,304.40136673959677
"вернуться домой ,",-6.532653331756592,42.96980006377299
"домой , нехлюдов",-10.96030044555664,549.6359253716976
", нехлюдов найти",-10.937865257263184,542.583164692524
"нехлюдов найти в",-9.631921768188477,255.84706665251045
"найти в приготовить",-10.97918701171875,555.6441584615325
"в приготовить для",-9.549406051635742,243.97847528598598
"приготовить для его",-11.519680976867676,758.4382792378428
"для его ночлег",-10.140776634216309,342.9210608320837
"его ночлег контора",-10.936483383178711,542.1517273213346
"ночлег контора высокий",-10.992916107177734,560.0528695762231
"контора высокий постель",-10.83625602722168,511.7572533377148
"высокий постель с",-10.951199531555176,546.7639632895892
"постель с пуховик",-10.954655647277832,547.8528330628545
"с пуховик ,",-10.055563926696777,326.5058610863259
"пуховик , два",-10.84501838684082,514.3450880423998
", два подушка",-11.011821746826172,566.181189766708
