text,score,perplexity
"это бывать прежде",-10.720036506652832,478.6401508007814
"бывать прежде ,",-10.075318336486816,330.2399304309502
"прежде , а",-9.415534973144531,225.88310206003547
", а приехать",-10.161364555358887,347.00931966550615
"а приехать в",-10.01374626159668,318.7399978685392
"приехать в село",-6.81845235824585,50.65392343267653
"в село ,",-8.619975090026855,142.88734692714152
"село , возле",-10.52132797241211,426.90573893230084
", возле который",-11.103231430053711,596.7712020133188
"возле который быть",-10.335209846496582,383.53275635235485
"который быть полуэтап",-11.8529634475708,918.8420495961255
"быть полуэтап ,",-10.147689819335938,344.28845107648107
"полуэтап , уже",-9.855640411376953,291.01146740542873
", уже сумерки",-10.802844047546387,502.0084320459484
"уже сумерки .",-8.00310230255127,100.17874244442085
"сумерки . обсушиться",-10.69581127166748,472.01175876115514
". обсушиться на",-11.70541000366211,844.0195395503134
"обсушиться на постоялый",-11.331602096557617,680.6134452167458
"на постоялый двор",-9.750773429870605,273.9639110441428
"постоялый двор ,",-9.220550537109375,201.90061148895083
"двор , содержаться",-11.115262985229492,600.9187377269565
", содержаться пожилой",-10.8540678024292,517.0314374233672
"содержаться пожилой толстый",-10.978401184082031,555.3928648060194
"пожилой толстый ,",-10.396556854248047,397.3188900551529
"толстый , с",-10.385858535766602,394.87954167225763
", с необычайный",-10.491497993469238,419.63770032518494
"с необычайный толщина",-10.026447296142578,321.07894258374773
"необычайный толщина белый",-11.166961669921875,619.0709390597189
"толщина белый шея",-11.232417106628418,642.84204894173
"белый шея женщина",-11.286791801452637,663.2816009145046
"шея женщина ,",-10.496448516845703,420.8352685759271
"женщина , вдовой",-10.34061336517334,384.7275982166925
", вдовой ,",-10.681854248046875,468.23466410268384
"вдовой , нехлюдов",-11.107620239257812,598.2807918823602
", нехлюдов в",-9.874732971191406,294.2274872200151
"нехлюдов в чистый",-9.079185485839844,186.12142607165035
"в чистый горница",-9.010196685791016,178.87480422769315
"чистый горница ,",-10.413261413574219,401.15790389092837
"горница , украсить",-9.914849281311035,301.1010849012935
", украсить большой",-10.893004417419434,528.7508814304647
"украсить большой количество",-10.962284088134766,550.2639001616864
"большой количество икона",-10.162172317504883,347.1707114068444
"количество икона и",-11.695011138916016,838.9822731657109
"икона и картина",-10.826396942138672,508.8610802343649
"и картина ,",-9.561637878417969,245.70244014136563
"картина , напиться",-10.442886352539062,408.05771012927767
", напиться чай",-9.505647659301758,237.9095715237003
"напиться чай и",-10.466036796569824,413.5320736119409
"чай и поспешить",-10.629037857055664,454.2128998992063
"и поспешить на",-10.469341278076172,414.3194481160678
"поспешить на этапный",-10.955670356750488,548.1729349015119
"на этапный двор",-10.714727401733398,477.179579835769
"этапный двор к",-11.231803894042969,642.6151698972942
"двор к офицер",-11.227479934692383,641.0176440610487
"к офицер просить",-10.754283905029297,488.16987578084553
"офицер просить разрешение",-10.407709121704102,399.87778741590716
"просить разрешение свидание",-10.878438949584961,524.3360733491222
"на шесть предшествовать",-9.077248573303223,185.91402070607882
"шесть предшествовать этап",-11.110136032104492,599.1478538703703
"предшествовать этап конвойный",-11.376015663146973,698.238699670672
"этап конвойный офицер",-11.176064491271973,622.3233879735767
"конвойный офицер все",-10.027570724487305,321.28665063669945
"офицер все ,",-10.065074920654297,328.29837279629595
"все , несмотря",-11.649686813354492,817.3756643123198
", несмотря на",-8.815126419067383,159.87538553129386
"несмотря на то",-8.228008270263672,114.02552160142318
"на то ,",-8.425792694091797,127.77567195313163
"то , что",-7.163541316986084,61.78532411437134
", что переменять",-11.088666915893555,591.7887828107678
"что переменять ,",-10.635492324829102,455.90366259295917
"переменять , все",-11.025097846984863,570.5247137480242
", все одинаково",-10.666130065917969,464.0155304342438
"все одинаково не",-10.262649536132812,367.84290525429566
"одинаково не допускать",-10.998824119567871,561.9608101005598
"не допускать нехлюдов",-10.503966331481934,422.66042253823457
"допускать нехлюдов в",-11.885071754455566,935.9829521001377
"нехлюдов в этапный",-8.957995414733887,173.5796681245078
"в этапный помещение",-10.347367286682129,386.22628045927826
"этапный помещение ,",-10.282529830932617,372.0766854618151
"помещение , так",-9.489954948425293,235.77010510890554
", так что",-8.250865936279297,115.53577558117843
"так что он",-8.596447944641113,140.96522411945585
"что он больше",-10.4444580078125,408.4270541318425
"он больше неделя",-9.968417167663574,310.53052097296916
"больше неделя не",-11.40063190460205,708.2033490038831
"неделя не видать",-10.494915962219238,420.4641674817747
"не видать катюша",-10.645835876464844,458.6263140665427
"видать катюша .",-6.779147148132324,49.52070136907246
"катюша . происходить",-9.85307502746582,290.58203231069064
". происходить этот",-11.442930221557617,725.6589488914618
"происходить этот строгость",-10.96442985534668,550.9440076751841
"этот строгость оттого",-11.19760799407959,630.0891460801353
"строгость оттого ,",-10.224588394165039,359.87120537879616
"оттого , что",-8.501529693603516,133.46961981770144
", что ожидать",-10.263589859008789,368.0420700745753
"что ожидать проезд",-11.471209526062012,737.5685354576616
"ожидать проезд важный",-11.421892166137695,716.92387175135
"проезд важный тюремный",-10.1282958984375,340.46617733072173
"важный тюремный начальник",-11.298718452453613,667.8510500052786
"тюремный начальник .",-7.932002067565918,96.16134228824086
"начальник . теперь",-10.97482681274414,554.251277995326
". теперь же",-9.490428924560547,235.83444201293628
"теперь же начальник",-10.29773235321045,375.34712033230517
"же начальник проездить",-11.269681930541992,656.7808518494106
"начальник проездить ,",-10.52374267578125,427.49955692340325
"проездить , не",-11.052736282348633,579.6743324881318
", не заглянуть",-11.237607955932617,644.7657935374497
"не заглянуть на",-11.198929786682129,630.5687538910665
"заглянуть на этап",-11.070635795593262,585.6780513793736
"на этап ,",-8.939470291137695,171.73846339153752
"этап , и",-10.825145721435547,508.4946996411741
", и нехлюдов",-9.211000442504883,200.79371301041482
"и нехлюдов надеяться",-9.803714752197266,282.44161625217765
"нехлюдов надеяться ,",-8.339513778686523,121.58456481711872
"надеяться , что",-8.063992500305176,103.75239366397027
", что принять",-11.029510498046875,571.9757606272019
"что принять утро",-10.882431030273438,525.5423970237881
"принять утро партия",-11.367027282714844,694.6352538582414
"утро партия конвойный",-10.514732360839844,425.2879622509422
"партия конвойный офицер",-10.472967147827148,415.1851264111234
"конвойный офицер разрешить",-9.83273696899414,287.19987215589856
"офицер разрешить он",-10.519340515136719,426.41760715244857
"разрешить он ,",-10.231372833251953,361.27940776005335
"он , как",-8.005800247192383,100.33444709846496
", как и",-8.951279640197754,172.90992007555516
"как и прежний",-10.51628303527832,425.66776076765325
"и прежний офицер",-10.512358665466309,424.70724183725326
"прежний офицер ,",-10.428017616271973,404.5799944177027
"офицер , свидание",-10.279093742370605,371.34145572561687
", свидание с",-10.17280101776123,349.3013422088322
"свидание с арестант",-10.938420295715332,542.7565508670427
"хозяйка предложить нехлюдов",-9.176599502563477,196.85655272490487
"предложить нехлюдов тарантас",-10.882546424865723,525.5773081079793
"нехлюдов тарантас доехать",-9.411118507385254,225.3095638361136
"тарантас доехать до",-11.006746292114258,564.5294112487443
"доехать до полуэтап",-11.022706031799316,569.7397333076751
"до полуэтап ,",-9.924177169799805,302.7222150072267
"полуэтап , находиться",-10.188509941101074,352.4743231777386
", находиться на",-10.276311874389648,370.74727581826903
"находиться на конец",-10.853652000427246,516.9076982387909
"на конец село",-8.071046829223633,104.17456779426884
"конец село ,",-9.927656173706055,303.3290768817806
"село , но",-10.177794456481934,350.306837418206
", но нехлюдов",-9.811800003051758,283.75923247311727
"но нехлюдов предпочесть",-9.453756332397461,230.90805499086477
"нехлюдов предпочесть идти",-9.5068998336792,238.08112082604316
"предпочесть идти пешком",-10.893366813659668,528.8611967393553
"идти пешком .",-8.245570182800293,115.18410329833475
"пешком . молодой",-10.986038208007812,557.8398713022527
". молодой малый",-10.911572456359863,534.4328118645269
"молодой малый ,",-8.55504322052002,137.64511568428156
"малый , широкоплечие",-10.406381607055664,399.57232599260414
", широкоплечие богатырь",-11.36574935913086,694.1244458792376
"широкоплечие богатырь ,",-10.172797203063965,349.3005751731758
"богатырь , работник",-10.619481086730957,451.7209904216952
", работник ,",-9.840875625610352,288.5485567422229
"работник , в",-10.210617065429688,356.98853316659387
", в огромный",-10.85859203338623,518.3797266571809
"в огромный свеже-вымазанный",-9.931938171386719,304.0776798214083
"огромный свеже-вымазанный пахучий",-10.644702911376953,458.3273014034741
"свеже-вымазанный пахучий дегть",-10.653158187866211,460.56353195814137
"пахучий дегть сапог",-10.981645584106445,556.4311006121239
"дегть сапог ,",-10.148483276367188,344.4457409456232
"сапог , браться",-11.071033477783203,585.812142647866
", браться проводить",-10.847297668457031,515.0203825587604
"браться проводить .",-8.41672420501709,127.11039000865863
"проводить . с",-10.453969955444336,410.66953726876585
". с небо",-11.232097625732422,642.723836024934
"с небо идти",-10.737106323242188,483.3665364291682
"небо идти мгла",-11.077906608581543,588.1344949344817
"идти мгла ,",-10.643241882324219,457.94199372711995
"мгла , и",-11.365123748779297,693.8745156633652
", и быть",-8.438427925109863,128.7084265947852
"и быть так",-8.69089126586914,148.84108131569033
"быть так темный",-10.62264633178711,452.54480414807125
"так темный ,",-8.681075096130371,148.00240548039005
"темный , что",-10.442996978759766,408.08369671301574
", что как",-9.668009757995605,261.2176027352507
"что как только",-11.0753755569458,587.2782125461426
"как только малый",-8.980350494384766,175.82783297921188
"только малый отделяться",-10.751974105834961,487.52122311657007
"малый отделяться шаг",-11.213224411010742,635.778888497614
"отделяться шаг на",-11.382887840270996,701.0063630221458
"шаг на три",-10.732026100158691,481.9550386844887
"на три в",-10.251896858215332,365.5730857306876
"три в тот",-10.889293670654297,527.6226339860604
"в тот место",-8.725894927978516,151.87060813528248
"тот место ,",-8.823856353759766,160.6808381461712
"место , где",-9.463648796081543,232.22672579196148
", где не",-9.997641563415527,315.7987385182697
"где не падать",-12.167594909667969,1101.2824729246709
"не падать свет",-10.57986068725586,441.5350370921118
"падать свет из",-11.019980430603027,568.8465227229782
"свет из окно",-11.202616691589355,631.9084645881976
"из окно ,",-8.135257720947266,108.09719639089573
"окно , нехлюдов",-11.121419906616211,603.0522978939455
", нехлюдов уже",-10.513809204101562,425.0620192763071
"нехлюдов уже не",-8.54760456085205,137.05697436519972
"уже не видать",-9.157750129699707,194.73209331770644
"не видать он",-9.516008377075195,239.3327297557321
"видать он ,",-8.420654296875,127.3982828088978
"он , а",-8.059231758117676,103.46844911941392
", а слышать",-10.854740142822266,517.2315829542081
"а слышать только",-10.668267250061035,464.58674244740547
"слышать только чмоканье",-11.023140907287598,569.88237664635
"только чмоканье его",-10.698429107666016,472.72359193114767
"чмоканье его сапог",-11.022613525390625,569.7093949223438
"его сапог по",-10.815382957458496,505.6450258788051
"сапог по липкий",-10.710982322692871,476.1519647174105
"по липкий ,",-10.074239730834961,330.0349496448061
"липкий , глубокий",-10.58106803894043,441.8420139166389
", глубокий грязь",-11.159255981445312,616.3309760022183
"пройти площадь с",-9.02326488494873,180.22549260322313
"площадь с церковь",-11.259580612182617,652.9728935320179
"с церковь и",-10.590800285339355,444.32430611099295
"церковь и длинный",-10.576902389526367,440.78377233726167
"и длинный улица",-10.378128051757812,393.12622216286127
"длинный улица с",-11.262218475341797,653.9651704465084
"улица с ярко",-10.743032455444336,485.0182874767904
"с ярко светиться",-10.731025695800781,481.6775707809516
"ярко светиться окно",-11.211165428161621,635.0257806350222
"светиться окно дом",-11.318053245544434,675.3257528168542
"окно дом ,",-10.65872573852539,462.04197824681444
"дом , нехлюдов",-10.001152992248535,316.4377210145643
", нехлюдов вслед",-11.315940856933594,674.5050634544733
"нехлюдов вслед за",-8.539605140686035,136.42730030552656
"вслед за проводник",-8.851117134094238,163.22222115960236
"за проводник выйти",-10.928861618041992,539.7782792578378
"проводник выйти на",-10.284707069396973,372.54330867138015
"выйти на край",-10.274839401245117,370.4331547957068
"на край село",-8.015691757202148,100.90738213246672
"край село в",-11.310251235961914,672.2995320866606
"село в полный",-10.702531814575195,473.84134637805795
"в полный мрак",-9.990400314331055,314.4851034517263
"полный мрак .",-8.274491310119629,117.1177788970123
"мрак . но",-10.545656204223633,432.926381068956
". но скоро",-10.700790405273438,473.366588857607
"но скоро и",-9.679374694824219,262.9321385225964
"скоро и в",-10.255844116210938,366.4046942422723
"и в этот",-7.655472755432129,82.01026001899716
"в этот мрак",-9.664730072021484,260.72490507127236
"этот мрак завиднеться",-10.791482925415039,498.7360155632821
"мрак завиднеться расходиться",-10.555498123168945,435.3860709423279
"завиднеться расходиться в",-11.05321979522705,579.8356970839576
"расходиться в туман",-10.910797119140625,534.1943370442125
"в туман луч",-9.853463172912598,290.64696560985163
"туман луч от",-10.86322021484375,519.762632892749
"луч от фонарь",-11.220879554748535,638.5867287403956
"от фонарь ,",-10.0026273727417,316.7064025567027
"фонарь , горевший",-10.467240333557129,413.81867268996047
", горевший около",-11.129648208618164,605.9154857337867
"горевший около этап",-11.007148742675781,564.6602104570654
"около этап .",-8.10855484008789,106.44829508791612
"этап . красноватый",-10.671133041381836,465.35379540020637
". красноватый пятно",-11.403894424438477,709.5346452678191
"красноватый пятно огонь",-10.851700782775879,516.3274276828195
"пятно огонь становиться",-11.034750938415527,573.703810709682
"огонь становиться все",-11.140141487121582,609.5865439296956
"становиться все больше",-11.409079551696777,711.6556274753352
"все больше и",-9.068708419799805,185.00229030619042
"больше и светлый",-10.628286361694336,454.01645193511683
"и светлый ;",-9.263477325439453,206.95185873320082
"светлый ; стать",-10.649773597717285,459.66707730600086
"; стать видный",-10.716733932495117,477.73106547838347
"стать видный паль",-10.705887794494629,474.75762503292896
"видный паль ограда",-10.770236015319824,492.67327405367024
"паль ограда ,",-10.083643913269043,331.82643279891965
"ограда , черный",-10.657773971557617,461.78890350959443
", черный фигура",-10.768218040466309,492.1012974971196
"черный фигура двигаться",-10.809210777282715,503.85166067925115
"фигура двигаться часовой",-10.531293869018555,429.3618635624889
"двигаться часовой ,",-10.222423553466797,359.4230195062462
"часовой , полосатый",-9.856653213500977,291.1811811477492
", полосатый столб",-11.201716423034668,631.5810715632704
"полосатый столб и",-11.011781692504883,566.1681354091321
"столб и будка",-10.713083267211914,476.72817168620975
"и будка .",-8.088561058044434,105.23016818436008
"будка . часовой",-10.958000183105469,548.9086134641946
". часовой окликнуть",-11.179712295532227,623.6315435646262
"часовой окликнуть подойти",-10.76639175415039,491.58422575211847
"окликнуть подойти обычный",-10.97986125946045,555.8598614859661
"подойти обычный :",-8.421614646911621,127.46873084296789
"обычный : «кто",-10.761140823364258,490.10056800493476
": «кто идти",-10.636639595031738,456.2048507626557
"«кто идти ?",-8.61835765838623,142.75437093440283
"идти ? »",-8.129956245422363,107.76781097019862
"? » и",-9.28867244720459,209.97525231614037
"» и ,",-9.66943359375,261.4317911728799
"и , узнать",-8.646931648254395,145.1218854091723
", узнать ,",-9.28384017944336,209.39198061412029
"узнать , что",-7.909406661987305,94.91867464246789
", что не",-9.213729858398438,201.10944366194786
"что не свой",-10.967270851135254,551.845763432989
"не свой ,",-9.213479995727539,201.08051966496552
"свой , оказаться",-10.596174240112305,445.7009502601619
", оказаться так",-9.617975234985352,253.80128040786127
"оказаться так строг",-9.963454246520996,309.6446363844629
"так строг ,",-9.047409057617188,182.74784501415624
"строг , что",-10.618797302246094,451.5432199023489
", что не",-9.213729858398438,201.10944366194786
"что не хотеть",-10.163267135620117,347.389577059199
"не хотеть позволить",-11.038728713989258,575.0189780800241
"хотеть позволить дожидаться",-11.555135726928711,774.0765868299362
"позволить дожидаться подле",-11.249128341674805,649.0558751235404
"дожидаться подле ограда",-11.242147445678711,646.4528603631198
"подле ограда .",-8.423068046569824,127.57542142895346
"ограда . но",-10.833272933959961,510.879214548938
". но проводник",-11.05274772644043,579.6781512495949
"но проводник нехлюдов",-10.062146186828613,327.7453560401725
"проводник нехлюдов не",-10.25741958618164,366.7371423036414
"нехлюдов не смутиться",-9.063339233398438,184.4313768116277
"не смутиться строгость",-10.573823928833008,440.00334916353927
"смутиться строгость часовой",-11.152202606201172,613.8335920979175
"— экот ты",-7.976397514343262,98.65051994722076
"экот ты ,",-10.594053268432617,445.1571129082559
"ты , паря",-10.841242790222168,513.228420177189
", паря ,",-10.681854248046875,468.23466410268384
"паря , сердитый",-10.768651008605957,492.2239623858452
", сердитый какой",-11.011438369750977,566.0562532617382
"сердитый какой !",-8.799934387207031,158.48333325564593
"какой ! —",-10.265510559082031,368.44921856104736
"! — сказать",-8.365577697753906,123.4225242597845
"— сказать он",-7.58305549621582,78.66179891417133
"сказать он он",-11.02790641784668,571.4478518224414
"он он .",-5.698356628417969,26.582092021477415
"он . —",-8.03349494934082,101.9468326389045
". — ты",-9.263998985290527,207.0140139593418
"— ты пой",-8.249260902404785,115.42907770611218
"ты пой старший",-11.337970733642578,683.1132094265794
"пой старший ,",-10.320072174072266,380.2051922770685
"старший , а",-9.695812225341797,265.43186364367193
", а мы",-8.903543472290039,168.22319149937107
"а мы подождем",-10.950037002563477,546.3981882511872
"часовой , не",-9.764190673828125,276.08808757485895
", не отвечать",-9.864184379577637,292.4462756293936
"не отвечать ,",-7.851047515869141,91.7829218298003
"отвечать , прокричать",-10.983850479125977,557.1377933865475
", прокричать что-то",-11.0560302734375,580.7745384699
"прокричать что-то в",-10.681811332702637,468.2230969492739
"что-то в калитка",-10.51018238067627,424.17551438437965
"в калитка и",-10.27466869354248,370.39675513570165
"калитка и остановиться",-11.489643096923828,745.4367063784382
"и остановиться ,",-8.151151657104492,109.09074666752906
"остановиться , пристально",-10.82383918762207,508.11240388664703
", пристально глядеть",-10.914848327636719,535.4415656740605
"пристально глядеть на",-10.324399948120117,381.1535657619028
"глядеть на то",-10.723258018493652,479.52858917190395
"на то ,",-8.425792694091797,127.77567195313163
"то , как",-8.794597625732422,157.99720578619315
", как широкоплечие",-10.85482120513916,517.2557192088091
"как широкоплечие малый",-10.939117431640625,542.9744047875308
"широкоплечие малый в",-11.468792915344238,736.5432076525809
"малый в свет",-10.935413360595703,541.8178893436531
"в свет фонарь",-9.161722183227539,195.1778572476175
"свет фонарь очищать",-10.617197036743164,451.12745574324015
"фонарь очищать щепка",-10.784748077392578,496.8062140409927
"очищать щепка сапог",-10.906335830688477,532.8242197770525
"щепка сапог нехлюдов",-11.179368019104004,623.5079636115322
"сапог нехлюдов от",-11.200284957885742,631.0608520226623
"нехлюдов от налипший",-8.837778091430664,161.97370741119076
"от налипший на",-10.778487205505371,495.01892348763954
"налипший на они",-11.096094131469727,594.3243620583595
"на они грязь",-10.229584693908691,360.90772127817866
"они грязь .",-7.316651344299316,67.47809852992609
"грязь . за",-10.846385955810547,514.7501584243415
". за палем",-10.972722053527832,553.580155568082
"за палем ограда",-10.484127044677734,417.86092486667536
"палем ограда слышный",-11.040824890136719,575.7132469603807
"ограда слышный быть",-9.992095947265625,314.79221743486994
"слышный быть гул",-10.622377395629883,452.4747501608556
"быть гул голос",-10.776378631591797,494.41843763081874
"гул голос ,",-9.532249450683594,241.58077083084024
"голос , мужской",-10.605746269226074,448.163586812493
", мужской и",-11.04694938659668,577.7465312021968
"мужской и женский",-9.537939071655273,242.3732955054805
"и женский .",-7.579020023345947,78.47927924752841
"женский . минута",-10.700165748596191,473.1964056889148
". минута через",-11.271064758300781,657.3038704494511
"минута через три",-9.612345695495605,252.98013725914794
"через три зазвенеть",-9.606856346130371,252.1820010659934
"три зазвенеть железо",-11.142759323120117,610.5058513704449
"зазвенеть железо ,",-10.250959396362305,365.3758587441958
"железо , дверь",-10.825578689575195,508.6214508732198
", дверь калитка",-10.716465950012207,477.65737487887344
"дверь калитка отвориться",-10.940911293029785,543.5353858356347
"калитка отвориться ,",-10.802459716796875,501.8973807063741
"отвориться , и",-9.418792724609375,226.30710090349123
", и из",-9.395681381225586,223.3162597095785
"и из темнота",-10.208585739135742,356.57134136739836
"из темнота в",-10.638812065124512,456.77572571670095
"темнота в свет",-11.524624824523926,760.5997986922669
"в свет фонарь",-9.161722183227539,195.1778572476175
"свет фонарь выйти",-11.044044494628906,576.781236397367
"фонарь выйти старший",-11.284900665283203,662.5599285446742
"выйти старший в",-10.606797218322754,448.4347965767291
"старший в шинель",-10.070512771606445,329.32764829769064
"в шинель в",-10.231904983520508,361.39009554889236
"шинель в накидка",-11.235630989074707,644.0324457639878
"в накидка и",-10.034689903259277,322.6060263289898
"накидка и спросить",-10.853219032287598,516.7788820288313
"и спросить ,",-8.50800609588623,133.9681388459071
"спросить , что",-10.120656967163086,338.9723246929585
", что нужный",-9.691521644592285,264.7770938720413
"что нужный .",-7.065650463104248,58.39996889198672
"нужный . нехлюдов",-10.576010704040527,440.5575780998987
". нехлюдов передать",-10.37217903137207,391.78225161331335
"нехлюдов передать свой",-9.80893325805664,283.2913503335013
"передать свой заготовить",-10.48184585571289,417.31256759978635
"свой заготовить карточка",-11.20417308807373,632.474866454242
"заготовить карточка с",-11.056294441223145,580.8628619439438
"карточка с записка",-11.142040252685547,610.2531968458795
"с записка ,",-9.211593627929688,200.8622887388767
"записка , в",-10.513964653015137,425.1000570526738
", в который",-8.234545707702637,114.45543674847524
"в который просить",-10.525517463684082,427.9365350450692
"который просить принять",-11.535781860351562,765.5004760044438
"просить принять он",-11.407856941223145,711.1549467417789
"принять он по",-10.678136825561523,467.23375051274337
"он по личный",-9.872095108032227,293.78104885239134
"по личный дело",-10.637399673461914,456.404500626114
"личный дело ,",-8.570450782775879,138.87136224547973
"дело , и",-8.636475563049316,144.2510193437699
", и просить",-9.727136611938477,270.2614814157632
"и просить передать",-9.541176795959473,242.82544818515052
"просить передать офицер",-12.032711029052734,1019.0083840890607
"передать офицер .",-7.755174160003662,86.85474308723114
"офицер . старший",-10.013510704040527,318.6967803468734
". старший быть",-10.694711685180664,471.7130826636287
"старший быть менее",-10.034438133239746,322.55927427283393
"быть менее строг",-10.71789264678955,478.04982296405063
"менее строг ,",-10.484099388122559,417.85427240952146
"строг , чем",-10.780685424804688,495.64571530986944
", чем часовой",-10.849181175231934,515.5790878196472
"чем часовой ,",-10.091202735900879,333.2734244517549
"часовой , но",-9.967844009399414,310.4280825449815
", но зато",-9.269608497619629,207.6835622849588
"но зато особенно",-9.537879943847656,242.36504605821713
"зато особенно любопытный",-10.608606338500977,448.9020457904295
"особенно любопытный .",-8.424965858459473,127.71486969557039
"любопытный . он",-11.220614433288574,638.4892775095174
". он непременно",-10.911709785461426,534.4750620438457
"он непременно хотеть",-9.717940330505371,268.83455007835323
"непременно хотеть знать",-11.250953674316406,649.7382263704601
"хотеть знать ,",-9.729358673095703,270.60739980130535
"знать , зачем",-10.43646240234375,406.5515307260533
", зачем нехлюдов",-11.134971618652344,607.7751016927486
"зачем нехлюдов нужный",-11.524331092834473,760.4712031273059
"нехлюдов нужный видеть",-9.449441909790039,230.33528761616267
"нужный видеть офицер",-11.251594543457031,649.9779680739158
"видеть офицер и",-10.982017517089844,556.5502462864551
"офицер и кто",-9.907318115234375,299.7985505465442
"и кто он",-10.154817581176758,345.7039925798655
"кто он ,",-10.343114852905273,385.28199428219074
"он , очевидно",-8.726739883422852,151.94449527619
", очевидно чуй",-10.503174781799316,422.46788007683836
"очевидно чуй добыча",-10.456332206726074,411.2283542493583
"чуй добыча и",-10.929346084594727,539.9288343540054
"добыча и не",-11.352164268493652,688.7174187605058
"и не желать",-9.199947357177734,199.52018521652275
"не желать упустить",-10.607658386230469,448.65715341465034
"желать упустить она",-9.6593599319458,259.9201703593565
"упустить она .",-8.184833526611328,111.22652824880345
"она . нехлюдов",-8.937992095947266,171.59239027550046
". нехлюдов сказать",-10.69775390625,472.5398907616123
"нехлюдов сказать ,",-7.164087295532227,61.80474570758037
"сказать , что",-8.746212005615234,153.65723055458542
", что быть",-8.174004554748535,110.53533675315886
"что быть особенный",-10.079132080078125,330.96572477164193
"быть особенный дело",-10.61029052734375,449.3374660261462
"особенный дело ,",-9.930770874023438,303.873423342626
"дело , и",-8.636475563049316,144.2510193437699
", и что",-8.136860847473145,108.19699818166025
"и что он",-8.171147346496582,110.3536841483858
"что он поблагодарить",-10.684871673583984,469.04868031338003
"он поблагодарить ,",-9.837156295776367,287.9314298608194
"поблагодарить , и",-10.324576377868652,381.1922781134928
", и просить",-9.727136611938477,270.2614814157632
"и просить передать",-9.541176795959473,242.82544818515052
"просить передать записка",-11.904574394226074,946.5500844227756
"передать записка .",-6.787871360778809,49.770022856985264
"записка . старший",-10.854486465454102,517.1560579519129
". старший брать",-10.518600463867188,426.23598863299287
"старший брать записка",-10.686929702758789,469.6046900820566
"брать записка и",-10.586495399475098,443.224592980423
"записка и ,",-10.119706153869629,338.7868450129592
"и , кивнуть",-8.83364200592041,161.5885193471802
", кивнуть голова",-10.958908081054688,549.1955634915196
"кивнуть голова ,",-9.23122501373291,203.14505421907134
"голова , уйти",-10.466363906860352,413.6099489585621
", уйти .",-6.6139678955078125,45.02896594839673
"уйти . несколько",-10.784235000610352,496.659503625823
". несколько время",-10.68411636352539,468.84478630033664
"несколько время после",-10.21860122680664,358.63304753573067
"время после его",-11.271312713623047,657.3976971223368
"после его уход",-9.29890251159668,211.2154232889005
"его уход опять",-10.650508880615234,459.861678488605
"уход опять зазвенеть",-11.184883117675781,625.4905884871127
"опять зазвенеть калитка",-9.447582244873047,230.08884351040558
"зазвенеть калитка ,",-10.549294471740723,433.8340327999795
"калитка , и",-10.535713195800781,430.45553737623555
", и из",-9.395681381225586,223.3162597095785
"и из она",-8.585387229919434,140.07054146229572
"из она стать",-9.799175262451172,281.70452015409546
"она стать выходить",-9.704989433288574,266.83780427538375
"стать выходить женщина",-10.086546897888184,332.3814089672206
"выходить женщина с",-10.409845352172852,400.3698248431772
"женщина с корзинка",-10.2955961227417,374.88583474093014
"с корзинка ,",-9.998416900634766,315.9397172636461
"корзинка , туес",-10.62962532043457,454.3665275521037
", туес ,",-10.79350471496582,499.31680020664237
"туес , крынок",-10.73681640625,483.2858742948229
", крынок и",-11.30076789855957,668.6394162458569
"крынок и мешок",-11.084794998168945,590.4712402693143
"и мешок .",-7.146420001983643,61.17937000144402
"мешок . звонко",-10.526395797729492,428.15295862501387
". звонко болтать",-11.356924057006836,690.6070607487665
"звонко болтать на",-11.077095985412598,587.8601164594562
"болтать на свой",-11.144129753112793,610.9876590278777
"на свой особенный",-10.05088996887207,325.62856265149196
"свой особенный сибирский",-10.97757339477539,555.1282754704331
"особенный сибирский наречие",-11.081850051879883,589.4710934479774
"сибирский наречие ,",-10.180665016174316,350.8861724133745
"наречие , шагать",-10.65163516998291,460.1599238485004
", шагать они",-11.301420211791992,668.8905386162822
"шагать они через",-11.097471237182617,594.7956850870639
"они через порог",-10.15793514251709,346.32495433570347
"через порог калитка",-8.908989906311035,168.75143576889326
"порог калитка .",-8.834484100341797,161.6668681302325
"калитка . весь",-10.36477279663086,390.1154938842193
". весь они",-10.083831787109375,331.86232139528397
"весь они быть",-9.199751853942871,199.49773233696223
"они быть одеть",-10.093168258666992,333.6507186902831
"быть одеть не",-10.763225555419922,490.689075184058
"одеть не по-деревенски",-11.013931274414062,566.8691448136701
"не по-деревенски ,",-10.331747055053711,382.769005482992
"по-деревенски , а",-11.071908950805664,586.1074445697589
", а по-городски",-10.694494247436523,471.65404334006655
"а по-городски ,",-10.008479118347168,317.7750381906346
"по-городски , в",-11.293888092041016,665.996616814349
", в пальто",-11.321104049682617,676.512791144517
"в пальто и",-9.186234474182129,197.9514186529134
"пальто и шубка",-10.506434440612793,423.2613474233742
"и шубка ;",-9.798626899719238,281.6156105040459
"шубка ; юбка",-11.115321159362793,600.9388614641587
"; юбка быть",-10.571868896484375,439.50844481338163
"юбка быть высоко",-10.920198440551758,537.0931458562703
"быть высоко подтыкан",-10.633035659790039,455.25939293733586
"высоко подтыкан ,",-10.322032928466797,380.63457251793665
"подтыкан , а",-11.071908950805664,586.1074445697589
", а голова",-10.803691864013672,502.2534932360798
