text,score,perplexity
"изменить элегантность свой",-10.993371963500977,560.1998534505785
"элегантность свой туалет",-11.331622123718262,680.62129175518
"свой туалет ,",-9.4756441116333,233.835813994651
"туалет , иван",-11.564108848571777,778.0853029950803
", иван ильич",-8.781302452087402,156.79261848381626
"иван ильич в",-8.096630096435547,105.72008998348623
"ильич в новый",-12.48597526550293,1322.798873440792
"в новый должность",-9.838422775268555,288.1414211368662
"новый должность перестать",-11.210153579711914,634.65600690845
"должность перестать пробривать",-10.492097854614258,419.78262953111516
"перестать пробривать подбородок",-10.883106231689453,525.7467030619896
"пробривать подбородок и",-10.741860389709473,484.69115829992626
"подбородок и дать",-10.4298677444458,405.0111094880787
"и дать свобода",-10.350801467895508,386.99055619273076
"дать свобода борода",-11.719786643981934,851.0335098931749
"свобода борода расти",-11.13153076171875,606.5724629747474
"борода расти ,",-10.261483192443848,367.59601790303856
"расти , где",-10.686752319335938,469.55674114531024
", где она",-7.919161796569824,95.453190495882
"где она хотеть",-11.570966720581055,781.1630279151789
"жизнь иван ильич",-8.197888374328613,112.06554139782212
"иван ильич и",-7.639402866363525,81.25511636440899
"ильич и в",-12.636205673217773,1442.2861009103951
"и в новый",-8.745223999023438,153.56986403281934
"в новый город",-8.855300903320312,163.6157945954451
"новый город сложиться",-11.553297996520996,773.2581376188217
"город сложиться очень",-10.919929504394531,537.0100037761304
"сложиться очень приятный",-11.304468154907227,670.0651620378716
"очень приятный :",-8.453246116638184,129.8110100542829
"приятный : фрондировать",-10.819015502929688,506.7034668519832
": фрондировать против",-10.801934242248535,501.74558599892947
"фрондировать против губернатор",-10.920615196228027,537.2220120279177
"против губернатор общество",-11.139009475708008,609.1894434779847
"губернатор общество быть",-10.155553817749023,345.8505370761818
"общество быть дружный",-10.240436553955078,363.16930798943764
"быть дружный и",-10.793783187866211,499.39684804781996
"дружный и хороший",-11.399864196777344,707.8904431553268
"и хороший ;",-9.019730567932129,179.8591936263759
"хороший ; жалование",-11.005229949951172,564.0368616694507
"; жалование быть",-10.567392349243164,438.3773301167508
"жалование быть больше",-11.03873348236084,575.0205564490983
"быть больше ,",-9.572747230529785,247.27875622939138
"больше , и",-10.146634101867676,344.0792837228388
", и немалый",-11.009023666381836,565.2699731785917
"и немалый приятность",-10.370031356811523,391.2981901643611
"немалый приятность в",-11.036514282226562,574.2864514737514
"приятность в жизнь",-11.475834846496582,739.5349641279407
"в жизнь прибавить",-9.929710388183594,303.68797594816726
"жизнь прибавить тогда",-10.921053886413574,537.3576940328056
"прибавить тогда вист",-11.22944164276123,641.7419220650031
"тогда вист ,",-10.08375358581543,331.84738252321546
"вист , в",-11.379064559936523,699.4652447203096
", в который",-8.234545707702637,114.45543674847524
"в который стать",-10.825155258178711,508.49749117829003
"который стать играть",-11.466471672058105,735.5596847811428
"стать играть иван",-11.501822471618652,750.6813354085012
"играть иван ильич",-10.285078048706055,372.6228748546913
"иван ильич ,",-6.364652633666992,39.00885099973071
"ильич , иметь",-12.77567195892334,1562.8524925499241
", иметь способность",-10.637369155883789,456.39648288801027
"иметь способность играть",-11.219831466674805,638.2015676914594
"способность играть в",-11.135669708251953,608.019386824048
"играть в карта",-9.70122241973877,266.25980213528027
"в карта весело",-10.51935863494873,426.4220549681006
"карта весело ,",-10.50341796875,422.52702535228553
"весело , быстро",-10.023616790771484,320.5562122055737
", быстро соображать",-10.870672225952148,521.9970594219324
"быстро соображать и",-11.558854103088379,775.7352485849997
"соображать и очень",-11.149216651916504,612.7794083599204
"и очень тонко",-10.359798431396484,389.0000058430579
"очень тонко ,",-10.471710205078125,414.88482603722133
"тонко , так",-10.327228546142578,381.7746929512318
", так что",-8.250865936279297,115.53577558117843
"так что в",-9.135233879089355,192.22438042773837
"что в общий",-10.984847068786621,557.4575056344083
"в общий он",-9.911727905273438,300.5605496821279
"общий он всегда",-10.839883804321289,512.8270810666602
"он всегда быть",-8.056106567382812,103.28247625737208
"всегда быть в",-10.284574508666992,372.5148816875997
"быть в выигрыш",-10.220515251159668,359.0284075450477
"после два год",-8.184579849243164,111.21028719918831
"два год служба",-10.581140518188477,441.8604490144441
"год служба в",-10.420446395874023,402.8205322569026
"служба в новый",-10.820408821105957,507.11003565596513
"в новый город",-8.855300903320312,163.6157945954451
"новый город иван",-12.207761764526367,1127.042883634132
"город иван ильич",-9.62085247039795,254.22199212448248
"иван ильич встретиться",-8.813559532165527,159.7312473273538
"ильич встретиться с",-12.3329439163208,1211.2561052095693
"встретиться с свой",-10.460025787353516,412.1036364806531
"с свой будущий",-10.284038543701172,372.39996880134083
"свой будущий жена",-11.453381538391113,730.0378620856094
"будущий жена .",-7.601092338562012,79.4827865880353
"жена . прасковье",-11.804573059082031,893.6002153534799
". прасковье федоровна",-9.399840354919434,223.8515411573454
"прасковье федоровна михель",-8.771441459655762,155.9051153507158
"федоровна михель быть",-11.18955135345459,627.1737001128413
"михель быть самый",-10.864310264587402,520.0888774924309
"быть самый привлекательный",-10.508009910583496,423.645382935513
"самый привлекательный ,",-10.812915802001953,504.92741404104254
"привлекательный , умный",-10.940763473510742,543.4891374233204
", умный ,",-9.283296585083008,209.32646833067878
"умный , блестящий",-10.792540550231934,499.03974736852877
", блестящий девушка",-11.05351448059082,579.9340655838529
"блестящий девушка тот",-11.246662139892578,648.1350903027493
"девушка тот кружка",-10.680241584777832,467.8001925095896
"тот кружка ,",-10.102032661437988,335.35760959560525
"кружка , в",-10.961352348327637,549.9688438511515
", в который",-8.234545707702637,114.45543674847524
"в который вращаться",-10.84765625,515.1267020450659
"который вращаться иван",-12.145819664001465,1087.5642320046213
"вращаться иван ильич",-10.305514335632324,377.03232301604504
"иван ильич .",-4.16518497467041,10.99755755907485
"ильич . в",-12.684045791625977,1482.5571645098628
". в число",-9.603562355041504,251.70427325995345
"в число другой",-10.135411262512207,341.8635637648173
"число другой забава",-11.079331398010254,588.6170658511936
"другой забава и",-10.709579467773438,475.76760426806976
"забава и отдохновение",-10.953681945800781,547.5458434147685
"и отдохновение от",-9.786418914794922,279.6434997463245
"отдохновение от труд",-11.211668968200684,635.2098764889246
"от труд следователь",-10.510815620422363,424.33016391848815
"труд следователь иван",-11.599287033081055,794.0022960018102
"следователь иван ильич",-9.808908462524414,283.2873068158142
"иван ильич установить",-8.695757865905762,149.25863530367585
"ильич установить игривый",-12.461441993713379,1304.2489580104468
"установить игривый ,",-10.378604888916016,393.234146007324
"игривый , легкий",-10.867027282714844,520.9029544664756
", легкий отношение",-11.164506912231445,618.196764958753
"легкий отношение с",-11.091497421264648,592.7538116027833
"отношение с прасковье",-11.2650728225708,655.0405801777308
"с прасковье федоровный",-9.283223152160645,209.31761999731498
"иван ильич ,",-6.364652633666992,39.00885099973071
"ильич , быть",-11.933948516845703,962.6914821430851
", быть чиновник",-11.088603019714355,591.7670162743008
"быть чиновник особый",-10.071712493896484,329.5551656850796
"чиновник особый поручение",-9.7030029296875,266.53284340176873
"особый поручение ,",-9.708625793457031,267.39694943799947
"поручение , вообще",-11.187491416931152,626.4304415744501
", вообще танцовать",-10.887511253356934,527.0815487051509
"вообще танцовать ;",-10.159322738647461,346.60169694034295
"танцовать ; судебный",-11.332904815673828,681.1240323396715
"; судебный же",-11.067435264587402,584.6000068993005
"судебный же следователь",-9.845138549804688,289.2575060586829
"же следователь он",-11.64096736907959,813.2832769716481
"следователь он уже",-11.184613227844238,625.3934191447978
"он уже танцовать",-10.03240966796875,322.18284856665275
"уже танцовать как",-10.704534530639648,474.38793224256915
"танцовать как исключение",-11.124526977539062,604.1318665888011
"как исключение .",-8.17374324798584,110.51871124904754
"исключение . он",-11.138259887695312,608.9266364324625
". он танцовать",-10.930327415466309,540.2339260254042
"он танцовать уже",-9.922327041625977,302.3999816018463
"танцовать уже в",-11.435020446777344,722.3623658222759
"уже в тот",-9.757942199707031,275.0968071818501
"в тот смысл",-8.754776000976562,154.41660514558183
"тот смысл ,",-10.18733024597168,352.23504366510485
"смысл , что",-9.957462310791016,308.57843896082665
", что хоть",-10.614516258239746,450.43182168859084
"что хоть и",-11.199776649475098,630.8762269430518
"хоть и по",-10.999232292175293,562.0928656345103
"и по новый",-10.017600059509277,319.44788336396954
"по новый учреждение",-10.449390411376953,409.5883569998156
"новый учреждение ,",-9.540494918823242,242.7301530362404
"учреждение , и",-10.258363723754883,366.9365141807312
", и в",-8.831624984741211,161.40100929527756
"и в пятый",-9.07519817352295,185.69471490864615
"в пятый класс",-10.284929275512695,372.59096452449717
"пятый класс ,",-9.063408851623535,184.43876813417762
"класс , но",-10.142793655395508,343.31945453603817
", но если",-9.72935676574707,270.6071026858732
"но если дело",-9.952677726745605,307.72971292084657
"если дело коснуться",-10.516469955444336,425.7135650390751
"дело коснуться танец",-10.487839698791504,418.75492197364815
"коснуться танец ,",-10.386917114257812,395.12024147028217
"танец , то",-11.067506790161133,584.6240773822678
", то мочь",-9.79476261138916,280.9898631826678
"то мочь доказать",-11.358026504516602,691.0454727616054
"мочь доказать ,",-10.931680679321289,540.6549329144608
"доказать , что",-9.583974838256836,248.88212692778012
", что в",-9.302207946777344,211.61769844800804
"что в этот",-10.196736335754395,354.147421363578
"в этот род",-8.667694091796875,146.866762996674
"этот род я",-10.759615898132324,489.6705379080641
"род я мочь",-11.154682159423828,614.7103703414242
"я мочь хороший",-11.098733901977539,595.228168465698
"мочь хороший другой",-11.364641189575195,693.6817956045091
"хороший другой .",-7.868692398071289,92.71993094746713
"другой . так",-9.089859962463379,187.26861157983888
". так ,",-9.413972854614258,225.68007301372222
"так , он",-8.587095260620117,140.20832955823002
", он изредка",-10.956217765808105,548.345699077702
"он изредка в",-10.451324462890625,410.0446177565711
"изредка в конец",-11.07189655303955,586.1032616953564
"в конец вечер",-9.02863883972168,180.78388287472302
"конец вечер танцовать",-10.456804275512695,411.3401185344951
"вечер танцовать с",-10.282631874084473,372.0985421710593
"танцовать с прасковье",-11.774898529052734,878.4653425421583
"с прасковье федоровный",-9.283223152160645,209.31761999731498
"прасковье федоровный и",-10.455604553222656,411.0561386766686
"федоровный и преимущественно",-11.183216094970703,624.8906459841659
"и преимущественно в",-10.52585506439209,428.0197077092146
"преимущественно в время",-10.377710342407227,393.0317052137047
"в время этот",-9.04133415222168,182.1098925211083
"время этот танец",-10.959816932678223,549.4829651807418
"этот танец и",-11.111225128173828,599.5235978580738
"танец и победить",-11.011073112487793,565.9372473614549
"и победить прасковье",-11.256208419799805,651.706578571891
"победить прасковье федоровна",-10.166205406188965,347.9776505489215
"прасковье федоровна .",-4.90165901184082,16.80408048453055
"федоровна . она",-10.734955787658691,482.7685241220206
". она влюбиться",-11.58219051361084,786.2264106521329
"она влюбиться в",-9.903275489807129,299.10169381554306
"влюбиться в он",-9.646066665649414,257.9387948688402
"в он .",-4.887482643127441,16.66750755992999
"он . иван",-10.394830703735352,396.92428938218916
". иван ильич",-8.94884967803955,172.66822299315254
"иван ильич не",-8.270769119262695,116.86710334953145
"ильич не иметь",-12.917171478271484,1695.4807745178693
"не иметь ясный",-10.931326866149902,540.5448282703122
"иметь ясный ,",-10.721464157104492,479.03366932388735
"ясный , определить",-10.736895561218262,483.3078958442474
", определить намерение",-10.96788215637207,552.0399896904269
"определить намерение жениться",-11.383724212646484,701.343947048169
"намерение жениться ,",-9.662588119506836,260.4036275522148
"жениться , но",-10.003890037536621,316.9366837413968
", но когда",-9.551911354064941,244.3305870785267
"но когда девушка",-9.958320617675781,308.73093942445155
"когда девушка влюбиться",-9.759866714477539,275.40173923818503
"девушка влюбиться в",-10.4452486038208,408.61297307621663
"влюбиться в он",-9.646066665649414,257.9387948688402
"в он ,",-7.826233386993408,90.48119895733478
"он , он",-8.332551002502441,121.09821750402747
", он задать",-11.00703239440918,564.6223933540159
"он задать себя",-9.743289947509766,272.7862570898418
"задать себя этот",-10.243782043457031,363.86938007417643
"себя этот вопрос",-11.228508949279785,641.3974623260681
"этот вопрос .",-6.3816633224487305,39.39270743515866
"вопрос . «",-9.879129409790039,294.9730592771955
". « в",-10.404678344726562,399.18074667067464
"« в самый",-8.484394073486328,132.15954000490194
"в самый дело",-8.331940650939941,121.0556775303351
"самый дело ,",-10.720019340515137,478.635421082536
"дело , отчего",-10.188766479492188,352.5263787969745
", отчего же",-9.688682556152344,264.34471925320685
"отчего же и",-9.79164981842041,280.4868173610823
"же и не",-10.414380073547363,401.4163136966821
"и не жениться",-10.600358009338379,446.77565720328545
"не жениться ?",-7.439686298370361,72.43051523898802
"жениться ? »",-8.031615257263184,101.83658197702769
"? » сказать",-9.813751220703125,284.0781330752568
"» сказать он",-10.861401557922363,519.2187765240913
"сказать он себя",-10.542671203613281,432.1831204870268
"девиц прасковье федоровна",-8.426901817321777,127.85727799618546
"прасковье федоровна быть",-7.6875433921813965,83.53834133614977
"федоровна быть хороший",-12.83668327331543,1618.7165921090523
"быть хороший дворянский",-10.567005157470703,438.2796330540004
"хороший дворянский род",-11.259580612182617,652.9728935320179
"дворянский род ,",-10.492711067199707,419.9308362438107
"род , недурный",-10.632792472839355,455.19566578953334
", недурный ;",-10.447927474975586,409.243573961599
"недурный ; быть",-10.618782043457031,451.53925371536485
"; быть маленький",-10.498028755187988,421.21825904503663
"быть маленький состояньица",-10.485857009887695,418.27725811174435
"маленький состояньица .",-7.8175153732299805,90.02825726495966
"состояньица . иван",-11.96772575378418,981.5929678716417
". иван ильич",-8.94884967803955,172.66822299315254
"иван ильич мочь",-8.581624031066895,139.7674390745974
"ильич мочь рассчитывать",-12.497323989868164,1331.4688101014272
"мочь рассчитывать на",-10.44158935546875,407.75316324127033
"рассчитывать на более",-10.16612720489502,347.96198624095666
"на более блестеть",-10.234472274780273,361.9245713371424
"более блестеть партия",-11.053889274597168,580.0591991451385
"блестеть партия ,",-10.002010345458984,316.59393175733766
"партия , но",-8.957582473754883,173.53841176360615
", но и",-8.77865982055664,156.55428358713368
"но и этот",-9.149332046508789,193.79073577315341
"и этот быть",-8.797974586486816,158.30464078437865
"этот быть партия",-10.5570707321167,435.78038981313256
"быть партия хороший",-10.788734436035156,497.9475604462834
"партия хороший .",-7.6446733474731445,81.50201327277443
"хороший . у",-10.955914497375488,548.2499797945429
". у иван",-11.698192596435547,840.5201882395014
"у иван ильич",-8.846171379089355,162.75818747517243
"иван ильич быть",-6.802259922027588,50.183966024863814
"ильич быть его",-13.256728172302246,2061.4938478899508
"быть его жалованье",-10.497782707214355,421.15860334817734
"его жалованье ,",-10.355268478393555,387.98695117871006
"жалованье , у",-11.075263977050781,587.2404925545155
", у она",-8.151195526123047,109.09350157498035
"у она ,",-8.283527374267578,117.72856314461657
"она , он",-8.027963638305664,101.62274215103938
", он надеяться",-10.526060104370117,428.0702300705219
"он надеяться ,",-9.270112037658691,207.7437703645459
"надеяться , быть",-9.36471176147461,219.37035616980845
", быть столько",-10.49069595336914,419.4440019279702
"быть столько же",-9.587973594665527,249.45568090610422
"столько же .",-7.325689315795898,67.8300799483079
"же . хороший",-11.357701301574707,690.9161198706169
". хороший родство",-11.05119514465332,579.1603023496922
"хороший родство ;",-10.401521682739258,398.4560457032833
"родство ; она",-9.747967720031738,273.52179004437204
"; она —",-10.290010452270508,373.68237375140603
"она — милый",-9.69884967803955,265.8963767947111
"— милый ,",-6.5441436767578125,43.25496044315225
"милый , хорошенький",-11.031954765319824,572.7811160438893
", хорошенький и",-10.944526672363281,544.6677585408839
"хорошенький и вполне",-10.625919342041016,453.3982458041239
"и вполне порядочный",-10.106514930725098,336.22401711244885
"вполне порядочный женщина",-10.354445457458496,387.80317855073474
"порядочный женщина .",-7.3647637367248535,69.37307322873671
"женщина . сказать",-10.614197731018066,450.3492385279693
". сказать ,",-9.527762413024902,240.9575857961441
"сказать , что",-8.746212005615234,153.65723055458542
", что иван",-10.885889053344727,526.5895826345646
"что иван ильич",-9.724369049072266,269.8312605739217
"иван ильич жениться",-8.48719310760498,132.37265417848275
"ильич жениться потому",-13.179793357849121,1972.188124893176
"жениться потому ,",-10.211359024047852,357.14103757417934
"потому , что",-8.451688766479492,129.69468886233747
", что он",-8.763514518737793,155.19532319940583
"что он полюбить",-10.617328643798828,451.16163405293474
"он полюбить свой",-10.070671081542969,329.35766146670693
"полюбить свой невеста",-11.133012771606445,607.090158907984
"свой невеста и",-10.491106033325195,419.5430279854888
"невеста и найти",-10.944405555725098,544.6297854425736
"и найти в",-9.8826904296875,295.5783411304538
"найти в она",-8.943862915039062,172.17327034845923
"в она сочувствие",-9.906835556030273,299.71528304932093
"она сочувствие свой",-10.267315864562988,368.83231641624036
"сочувствие свой взгляд",-11.482922554016113,742.558439680946
"свой взгляд на",-9.669170379638672,261.39218249343526
"взгляд на жизнь",-9.51900863647461,239.74643562571458
"на жизнь ,",-9.121536254882812,190.71465372559226
"жизнь , быть",-8.571572303771973,138.9610464580122
", быть бы",-9.521203994750977,240.04960666406382
"быть бы так",-9.015012741088867,179.37139481070986
"бы так же",-10.301753997802734,376.217072302424
"так же несправедливый",-9.91950798034668,301.9096502768274
"же несправедливый ,",-10.908370971679688,533.4488004975133
"несправедливый , как",-10.736495018005371,483.1964718050565
", как и",-8.951279640197754,172.90992007555516
"как и сказать",-10.698832511901855,472.83337967361086
"и сказать то",-10.216083526611328,358.1136554315895
"сказать то ,",-10.091882705688477,333.4039005607624
"то , что",-7.163541316986084,61.78532411437134
", что он",-8.763514518737793,155.19532319940583
"что он жениться",-11.10336971282959,596.8187080641717
"он жениться потому",-10.418771743774414,402.4323974597702
"жениться потому ,",-10.211359024047852,357.14103757417934
"потому , что",-8.451688766479492,129.69468886233747
", что человек",-9.93582820892334,304.75935954733296
"что человек его",-11.235908508300781,644.1353400388134
"человек его общество",-11.012218475341797,566.3105063267604
"его общество одобрять",-10.917654991149902,536.3073485828803
"общество одобрять этот",-10.677715301513672,467.12039058239645
"одобрять этот партия",-11.100957870483398,595.9906789709095
"этот партия .",-7.253978729248047,65.08706412522038
"партия . иван",-11.059545516967773,581.9509469945014
". иван ильич",-8.94884967803955,172.66822299315254
"иван ильич жениться",-8.48719310760498,132.37265417848275
"ильич жениться по",-13.096139907836914,1879.4681782353468
"жениться по оба",-11.320297241210938,676.1986670046671
"по оба соображение",-10.40811538696289,399.9713158036058
"оба соображение :",-8.206862449645996,112.64595788902636
"соображение : он",-10.758588790893555,489.38110555204327
": он делать",-10.633941650390625,455.496886344498
"он делать приятный",-10.1026029586792,335.4677220447827
"делать приятный для",-11.448352813720703,727.9276286444835
"приятный для себя",-10.402563095092773,398.694985795073
"для себя ,",-8.085822105407715,105.06438588455084
"себя , приобретать",-11.067914962768555,584.7614585720438
", приобретать такой",-11.057844161987305,581.3812756668557
"приобретать такой жена",-11.262479782104492,654.063547458935
"такой жена ,",-10.040562629699707,323.69847802208466
"жена , и",-9.18228530883789,197.5019223945485
", и вместе",-10.03088665008545,321.90050834332703
"и вместе с",-8.545398712158203,136.88305143039355
"вместе с то",-9.235739707946777,203.6736878028148
"с то делать",-10.61463451385498,450.46248515972496
"то делать то",-11.345617294311523,686.1267059176138
"делать то ,",-9.769078254699707,276.86596006574234
"то , что",-7.163541316986084,61.78532411437134
", что наивысше",-11.324552536010742,677.8570761375979
"что наивысше ставить",-10.682353973388672,468.3693782170268
"наивысше ставить человек",-10.25206184387207,365.60780709048277
"ставить человек считать",-11.278637886047363,660.1756040824918
"человек считать правильный",-10.785146713256836,496.92023085877616
"и иван ильич",-7.03777551651001,57.47035490817019
"иван ильич жениться",-8.48719310760498,132.37265417848275
"самый процесс женитьба",-9.252789497375488,205.68251514436676
"процесс женитьба и",-11.262247085571289,653.9759409308564
"женитьба и первый",-10.798500061035156,500.75467815994097
"и первый время",-9.543352127075195,243.12970983306386
"первый время брачный",-9.081907272338867,186.4132671303104
"время брачный жизнь",-11.488819122314453,745.083216235473
"брачный жизнь ,",-10.297257423400879,375.2445176179286
"жизнь , с",-9.762493133544922,275.8184308350053
", с супружеский",-10.960856437683105,549.8118671394235
"с супружеский ласк",-10.706418991088867,474.90281925331897
"супружеский ласк ,",-10.072004318237305,329.6105315147873
"ласк , новый",-10.714327812194824,477.0698305481924
", новый мебель",-10.971287727355957,553.1232727190987
"новый мебель ,",-10.335570335388184,383.6123530605566
"мебель , новый",-10.62688159942627,453.6494616753105
", новый посуда",-10.945395469665527,544.9402258692396
"новый посуда ,",-10.426858901977539,404.31022567064576
"посуда , новый",-10.755464553833008,488.5017664131349
", новый белье",-11.048944473266602,578.4104335747078
"новый белье ,",-10.25893783569336,367.05780138131223
"белье , до",-10.722328186035156,479.2719879733743
", до беременность",-10.819555282592773,506.86093530654244
"до беременность жена",-10.61434555053711,450.38756116559847
"беременность жена пройти",-10.961259841918945,549.9395582568186
"жена пройти очень",-11.05536937713623,580.5536291810174
"пройти очень хороший",-9.542543411254883,243.01655096811803
"очень хороший ,",-8.610093116760254,142.07683672941477
"хороший , так",-9.256183624267578,206.0847738773785
", так что",-8.250865936279297,115.53577558117843
"так что иван",-10.016399383544922,319.2271685652237
"что иван ильич",-9.724369049072266,269.8312605739217
"иван ильич начинать",-8.745455741882324,153.59035191300205
"ильич начинать уже",-12.53096866607666,1357.5072775943963
"начинать уже думать",-11.126739501953125,604.901798124448
"уже думать ,",-9.758589744567871,275.19937049790605
"думать , что",-8.703259468078613,149.90456794317663
", что женить",-10.424560546875,403.77566095497235
"что женить не",-11.7025785446167,842.6449767125193
"женить не только",-10.011849403381348,318.3921494390307
"не только не",-8.548236846923828,137.10686849940413
"только не нарушить",-10.942849159240723,544.1420517109435
"не нарушить тот",-10.229963302612305,360.98638777150296
"нарушить тот характер",-11.245220184326172,647.5973248753671
"тот характер жизнь",-11.007492065429688,564.7718166738147
"характер жизнь легкий",-11.226163864135742,640.5321986995094
"жизнь легкий ,",-10.180293083190918,350.81105508137324
"легкий , приятный",-9.895206451416016,297.71561440548317
", приятный ,",-9.722496032714844,269.5404866723551
"приятный , веселый",-11.14301872253418,610.5970203186
", веселый и",-9.441065788269043,229.22735703540232
"веселый и всегда",-10.376559257507324,392.7713616999091
"и всегда приличный",-10.271482467651367,369.7180186182847
"всегда приличный и",-11.477178573608398,740.1072242267891
"приличный и одобрять",-10.893299102783203,528.8405834465465
"и одобрять общество",-10.430634498596191,405.1899124121295
"одобрять общество ,",-9.983697891235352,313.27408689157807
"общество , который",-9.549195289611816,243.94887654585693
", который иван",-10.934616088867188,541.5692809734225
"который иван ильич",-10.267258644104004,368.82016774308494
"иван ильич считать",-8.854974746704102,163.5850784760504
"ильич считать свойственный",-12.51193618774414,1342.7156378727145
"считать свойственный жизнь",-11.65517807006836,819.9634942685774
"свойственный жизнь вообще",-11.297176361083984,667.2584622546403
"жизнь вообще ,",-9.143722534179688,193.1659763495888
"вообще , но",-10.508810043334961,423.84055616259343
", но еще",-9.460016250610352,231.74163283774845
"но еще усугубить",-9.991437911987305,314.6729981232566
"еще усугубить он",-10.399178504943848,397.9189539341015
"усугубить он .",-7.939877033233643,96.59824991499798
"он . но",-8.115588188171387,106.88014813066975
". но тут",-9.916440963745117,301.37709401123055
"но тут ,",-8.092887878417969,105.49259353893788
"тут , с",-9.184955596923828,197.80574422184137
", с первый",-9.869608879089355,293.36089354809127
"с первый месяц",-9.881119728088379,295.31120928294513
"первый месяц беременность",-9.749650955200195,273.7869468907988
"месяц беременность жена",-11.022171974182129,569.5646061240101
"беременность жена ,",-9.95516300201416,308.17027825689314
"жена , явиться",-10.386241912841797,394.9666970910633
", явиться что-то",-10.958978652954102,549.2178747129072
"явиться что-то такой",-11.020051956176758,568.869944567615
"что-то такой новый",-10.765252113342285,491.26183752008563
"такой новый ,",-10.152843475341797,345.3113623041638
"новый , неожиданный",-10.551610946655273,434.4129234143802
", неожиданный ,",-10.181045532226562,350.9630398678293
"неожиданный , неприятный",-10.280731201171875,371.6916461070414
", неприятный ,",-9.9259672164917,303.03431095094214
"неприятный , тяжелый",-10.489782333374023,419.22346512016566
", тяжелый и",-9.96166706085205,309.3262418872759
"тяжелый и неприличный",-10.823217391967773,507.93056554810204
"и неприличный ,",-9.264375686645508,207.05890913907592
"неприличный , что",-10.5439453125,432.5002154303806
", что нельзя",-9.809320449829102,283.35449890519584
"что нельзя быть",-9.30799674987793,212.32404895820108
"нельзя быть ожидать",-10.026457786560059,321.0808815114007
"быть ожидать и",-10.834546089172363,511.25376854719696
"ожидать и от",-10.951752662658691,546.9380849515485
"и от что",-9.104851722717285,188.89172412377727
"от что никак",-10.88181209564209,525.3551862346517
"что никак нельзя",-10.513493537902832,424.9847873937231
"никак нельзя быть",-8.947006225585938,172.48508871268697
"нельзя быть отделаться",-11.04410171508789,576.8002351597341
"жена без всякий",-9.022961616516113,180.19403242219502
"без всякий повод",-10.99671745300293,561.2797362232905
"всякий повод ,",-10.347038269042969,386.15313698684946
"повод , как",-10.753341674804688,487.905168472798
", как казаться",-9.65024185180664,258.5594783832824
"как казаться иван",-11.79152774810791,886.9148714176087
"казаться иван ильич",-9.408238410949707,224.9363288113959
"иван ильич ,",-6.364652633666992,39.00885099973071
"ильич , de",-12.658075332641602,1460.5580851030957
", de gaité",-10.909799575805664,533.8876735629824
"de gaité de",-10.48747730255127,418.66757376422794
"gaité de coeur",-10.674832344055176,466.34581743527355
"de coeur ,",-10.174774169921875,349.69831724464603
"coeur , как",-11.819766998291016,901.4502210750131
", как он",-8.636761665344238,144.27477853717755
"как он говорить",-10.127742767333984,340.3577874813607
"он говорить себя",-8.387641906738281,125.00013345689985
"говорить себя ,",-8.896465301513672,167.53915680268437
"себя , начать",-11.064668655395508,583.6697207631954
", начать нарушать",-10.80894947052002,503.77587687922687
"начать нарушать приятность",-11.25672721862793,651.9012362954641
"нарушать приятность и",-11.131050109863281,606.4046564161647
"приятность и приличие",-9.882112503051758,295.48002409454125
"и приличие жизнь",-10.64601993560791,458.6749094563107
"приличие жизнь :",-9.397106170654297,223.4994931928938
"жизнь : она",-8.238585472106934,114.7219097604671
": она без",-10.541959762573242,432.0061611488521
"она без всякий",-9.520271301269531,239.92075825631622
"без всякий причина",-10.22999095916748,360.99213486238216
"всякий причина ревновать",-11.040397644042969,575.5716719454965
"причина ревновать он",-11.161260604858398,617.0426041095387
"ревновать он ,",-10.719844818115234,478.587338266606
"он , требовать",-9.354000091552734,218.02185120877974
", требовать от",-10.377431869506836,392.9687065391242
"требовать от он",-9.699692726135254,266.02544695633566
"от он ухаживанье",-10.508672714233398,423.80705162557734
"он ухаживанье за",-9.420625686645508,226.54601209210963
"ухаживанье за себя",-11.332501411437988,680.9658813438607
"за себя ,",-8.122714042663574,107.31946788356187
"себя , придирать",-11.403773307800293,709.4851779945744
", придирать к",-10.923651695251465,538.1618700656256
"придирать к все",-10.33195972442627,382.81586782560396
"к все и",-10.061116218566895,327.55109426786515
"все и делать",-9.789133071899414,280.08075468392605
"и делать он",-9.315481185913086,213.2407967157986
"делать он неприятный",-11.083532333374023,590.0422131995166
"он неприятный и",-9.896928787231445,298.0109327686866
"неприятный и грубый",-10.138044357299805,342.3821299392867
"и грубый сцена",-10.250680923461914,365.3172929986865
"сначала иван ильич",-8.388721466064453,125.07783821978391
"иван ильич надеяться",-9.02747631072998,180.6629417810505
"ильич надеяться освободиться",-12.790240287780762,1576.0140031313258
"надеяться освободиться от",-9.876623153686523,294.5478034698744
"освободиться от неприятность",-10.492647171020508,419.91539080089893
"от неприятность этот",-10.438867568969727,407.1148014086378
"неприятность этот положение",-11.117852210998535,601.8150617939979
"этот положение тот",-10.419120788574219,402.513264851689
"положение тот самый",-10.298813819885254,375.5808625269025
"тот самый легкий",-10.393616676330566,396.64699560787153
"самый легкий и",-10.770676612854004,492.79824580020886
"легкий и приличный",-9.782756805419922,279.0546099167442
"и приличный отношение",-10.695598602294922,471.9539775179648
"приличный отношение к",-11.091922760009766,592.898961979243
