text,score,perplexity
"в этот ,",-7.643328666687012,81.43895019546181
"этот , не",-9.643394470214844,257.54232827484157
", не из",-10.402188301086426,398.6089771195572
"не из другой",-10.50316333770752,422.46509697373824
"из другой черный",-9.656776428222656,259.5339084578123
"другой черный гора",-10.657981872558594,461.84417252889347
"черный гора ,",-9.637979507446289,256.7407921597063
"гора , но",-10.15392017364502,345.5254517160267
", но прямо",-10.226348876953125,360.2360892427651
"но прямо из",-9.848477363586426,289.81398655911556
"прямо из степь",-11.092596054077148,593.1288018345732
"из степь вырастать",-9.863012313842773,292.2490300576414
"степь вырастать и",-10.988658905029297,558.6820605506239
"вырастать и убегать",-10.72652530670166,480.43133631434233
"и убегать цепь",-10.525213241577148,427.8615995111781
"убегать цепь снеговой",-11.500024795532227,749.9049129906359
"цепь снеговой гора",-10.631697654724121,454.9088791300561
"снеговой гора ,",-8.987762451171875,176.5796341948776
"гора , он",-10.587034225463867,443.36209068144444
", он мало",-10.798110008239746,500.64225511297246
"он мало -",-9.474993705749512,233.74828138258724
"мало - помалу",-10.71792221069336,478.0579586529851
"- помалу начать",-10.655519485473633,461.18998881483975
"помалу начать вникать",-10.961913108825684,550.1464022803046
"начать вникать в",-11.064552307128906,583.6306305323483
"вникать в этот",-10.922242164611816,537.725387438557
"в этот красота",-9.259285926818848,206.4531348397861
"этот красота и",-10.359915733337402,389.0262737316818
"красота и почувствовать",-10.874982833862305,523.2939436623766
"и почувствовать гора",-10.493444442749023,420.1081537300558
"почувствовать гора .",-8.52624797821045,135.3823332089861
"гора . с",-10.687485694885254,469.7550133696938
". с этот",-9.761825561523438,275.71245821696425
"с этот минута",-8.325721740722656,120.6230859970275
"этот минута все",-11.059968948364258,582.0928129094863
"минута все ,",-10.37193489074707,391.7271949370171
"все , что",-7.4849958419799805,74.34451977501897
", что только",-9.842329978942871,288.7902287449225
"что только он",-11.006621360778809,564.4888138659697
"только он видеть",-10.866935729980469,520.875502567388
"он видеть ,",-7.748156547546387,86.5045869747013
"видеть , все",-10.058443069458008,327.0474500693128
", все ,",-9.22355842590332,202.25050118068202
"все , что",-7.4849958419799805,74.34451977501897
", что он",-8.763514518737793,155.19532319940583
"что он думать",-10.430912971496582,405.2548703261074
"он думать ,",-7.4615068435668945,73.34604674167545
"думать , все",-10.812976837158203,504.945154805833
", все ,",-9.22355842590332,202.25050118068202
"все , что",-7.4849958419799805,74.34451977501897
", что он",-8.763514518737793,155.19532319940583
"что он чувствовать",-10.206016540527344,356.04438009386325
"он чувствовать ,",-8.27001667022705,116.81649396982864
"чувствовать , получать",-10.095355987548828,334.07116907783933
", получать для",-10.637406349182129,456.4062545250997
"получать для он",-11.165077209472656,618.399745770625
"для он новый",-9.58341121673584,248.80139105885647
"он новый ,",-8.60978889465332,142.05195779821352
"новый , строго",-10.598442077636719,446.28318042879124
", строго величавый",-10.764223098754883,490.9709255197162
"строго величавый характер",-11.37033748626709,695.9601476333021
"величавый характер гора",-11.348634719848633,687.3195229045382
"характер гора .",-8.328731536865234,120.83225604338058
"гора . весь",-9.957998275756836,308.67365819291297
". весь московский",-11.150976181030273,613.4003864500003
"весь московский воспоминание",-10.468417167663574,414.09910505829697
"московский воспоминание ,",-9.913515090942383,300.8699215107397
"воспоминание , стыд",-10.789152145385742,498.0673077430765
", стыд и",-10.683903694152832,468.78739274156845
"стыд и раскаяние",-10.03969955444336,323.5376961279125
"и раскаяние ,",-9.118915557861328,190.42715956349903
"раскаяние , весь",-10.034687042236328,322.60549501756213
", весь почлый",-10.7902250289917,498.3750098430876
"весь почлый мечта",-10.4282808303833,404.64130030357796
"почлый мечта о",-11.008009910583496,564.9401977815452
"мечта о кавказ",-10.765510559082031,491.33492961498547
"о кавказ ,",-10.639856338500977,457.0503908043399
"кавказ , все",-11.339202880859375,683.5979004858192
", все исчезнуть",-10.9195556640625,536.8944517678128
"все исчезнуть и",-10.166223526000977,347.9812801843181
"исчезнуть и не",-11.099706649780273,595.5615649612529
"и не возвращаться",-10.150333404541016,344.81277775391175
"не возвращаться более",-10.614544868469238,450.4392400789036
"возвращаться более .",-7.332895755767822,68.11204800820003
"более . «",-9.974308967590332,311.58550203362563
". « теперь",-10.752060890197754,487.54557886900284
"« теперь начаться",-8.534977912902832,136.06438976152546
"теперь начаться »",-9.349262237548828,217.42804423052397
"начаться » ,",-9.358756065368652,218.61956022569152
"» , как",-9.783681869506836,279.2032487740254
", как будто",-8.425093650817871,127.7242651549923
"как будто сказать",-9.484013557434082,234.96511581273404
"будто сказать он",-12.383734703063965,1247.193031879972
"сказать он какой-то",-11.221902847290039,638.9630019626856
"он какой-то торжественный",-9.76675033569336,276.49519212933177
"какой-то торжественный голос",-11.245206832885742,647.5923476512489
"торжественный голос .",-7.379274845123291,69.95499200319674
"голос . и",-10.252676010131836,365.737087847193
". и дорога",-10.659103393554688,462.14243510986216
"и дорога ,",-9.23984432220459,204.15549818220626
"дорога , и",-9.24027156829834,204.20571489561075
", и вдали",-11.004432678222656,563.7780583193074
"и вдали виднеться",-10.477338790893555,416.23126386253597
"вдали виднеться черта",-10.917521476745605,536.2661311557921
"виднеться черта терек",-10.925032615661621,538.5898366851035
"черта терек ,",-10.28750228881836,373.14323485795455
"терек , и",-9.834879875183105,287.5543678705661
", и станица",-10.958313941955566,549.007763060039
"и станица ,",-9.43879508972168,228.92792530494512
"станица , и",-10.612595558166504,449.9340797333342
", и народ",-10.038810729980469,323.37220089565176
"и народ ,",-8.94950008392334,172.73288272236897
"народ , —",-9.086578369140625,186.9151881699293
", — весь",-8.757600784301758,154.6679025392238
"— весь это",-7.210330963134766,63.47208150095044
"весь это он",-8.765739440917969,155.39421977114978
"это он казаться",-10.818556785583496,506.56968494022044
"он казаться теперь",-8.95337963104248,173.11906895113245
"казаться теперь уже",-10.651666641235352,460.16826032346705
"теперь уже не",-9.139778137207031,192.7278756049043
"уже не шутка",-10.655435562133789,461.16770919186564
"не шутка .",-7.559081077575684,77.58366104608112
"шутка . взглянуть",-11.125144004821777,604.3464859707329
". взглянуть на",-10.196569442749023,354.1133995817489
"взглянуть на небо",-9.94879150390625,307.0420634049887
"на небо —",-10.266164779663086,368.5880025352394
"небо — и",-11.395980834960938,706.3097620105776
"— и вспомянуть",-8.7412748336792,153.22114675789345
"и вспомянуть гора",-10.487384796142578,418.6452799036526
"вспомянуть гора .",-8.575065612792969,139.24076581131445
"гора . взглянуть",-11.226734161376953,640.7425132030654
". взглянуть на",-10.196569442749023,354.1133995817489
"взглянуть на себя",-10.127602577209473,340.3303217424697
"на себя ,",-8.050755500793457,102.96482251005338
"себя , на",-10.174873352050781,349.7182834283989
", на ванюша",-10.852621078491211,516.6010322453038
"на ванюша —",-10.388664245605469,395.51782550962514
"ванюша — и",-10.219308853149414,358.77916376373867
"— и опять",-7.309490203857422,67.20050720519853
"и опять гора",-9.376734733581543,220.8938798735657
"опять гора .",-7.615058898925781,80.12438788689622
"гора . вот",-10.779397964477539,495.2785175811901
". вот ехать",-11.336091995239258,682.3748295153415
"вот ехать два",-10.981071472167969,556.2472386420051
"ехать два казака",-10.972772598266602,553.5962627099989
"два казака верх",-10.45090103149414,409.9446829118306
"казака верх ,",-10.464781761169434,413.2334225918202
"верх , и",-10.963990211486816,550.8045927663793
", и ружье",-10.562650680541992,437.18240024632263
"и ружье в",-10.313706398010254,378.8145045607532
"ружье в чехлый",-10.502524375915527,422.3097361363339
"в чехлый равномерно",-10.000944137573242,316.39967912850875
"чехлый равномерно поматывать",-10.668079376220703,464.5365006302393
"равномерно поматывать у",-10.92421817779541,538.3373898049077
"поматывать у они",-10.916817665100098,536.0489087888582
"у они за",-9.918298721313477,301.6995624522181
"они за спина",-10.031265258789062,321.9706724952632
"за спина ,",-8.415701866149902,127.03560684485757
"спина , и",-10.132885932922363,341.3669589195826
", и лошадь",-10.084345817565918,331.9605338919584
"и лошадь они",-10.296546936035156,375.0910779659478
"лошадь они перемешиваться",-10.487638473510742,418.70641848114656
"они перемешиваться гнедый",-10.063135147094727,327.93199173721956
"перемешиваться гнедый и",-10.850358009338379,515.928480136147
"гнедый и серый",-10.992374420166016,559.8782610537098
"и серый нога",-9.448951721191406,230.2703018702164
"серый нога ,",-10.12971305847168,340.74403713481314
"нога , а",-9.955238342285156,308.1836436902099
", а гора",-10.312697410583496,378.5945454607806
"а гора .",-7.522205829620361,75.95414116416762
"гора . .",-7.9845781326293945,99.11617485348226
". . .",-3.6238362789154053,8.053025415364463
". . за",-9.689239501953125,264.42948275502386
". за терек",-11.153299331665039,614.2212435132093
"за терек видный",-10.25753402709961,366.7613028211175
"терек видный дым",-11.173788070678711,621.5084213846084
"видный дым в",-11.440779685974121,724.7611768085313
"дым в аул",-10.913683891296387,535.0827776126752
"в аул ,",-8.820150375366211,160.33841784583518
"аул , а",-11.060138702392578,582.1496967935908
", а гора",-10.312697410583496,378.5945454607806
"а гора .",-7.522205829620361,75.95414116416762
"гора . .",-7.9845781326293945,99.11617485348226
". . .",-3.6238362789154053,8.053025415364463
". . солнце",-9.817729949951172,284.7295144330267
". солнце всходить",-10.407615661621094,399.85627459024516
"солнце всходить и",-10.075745582580566,330.32116049376424
"всходить и блест",-11.098381042480469,595.10727665652
"и блест на",-10.639193534851074,456.87604085501437
"блест на видневаться",-10.709850311279297,475.84178700408137
"на видневаться из-за",-10.532405853271484,429.6367901916108
"видневаться из-за камыш",-11.025943756103516,570.8025952314374
"из-за камыш терек",-10.674704551696777,466.31151280882705
"камыш терек ,",-10.2680025100708,368.97813171102825
"терек , а",-9.914228439331055,300.99349500471357
", а гора",-10.312697410583496,378.5945454607806
"а гора .",-7.522205829620361,75.95414116416762
"гора . .",-7.9845781326293945,99.11617485348226
". . .",-3.6238362789154053,8.053025415364463
". . из",-9.584196090698242,248.91382735647773
". из станица",-10.834502220153809,511.24085799985784
"из станица ехать",-10.073976516723633,329.98494712419694
"станица ехать арба",-11.284008979797363,662.2199268314764
"ехать арба ,",-10.522445678710938,427.1804999457902
"арба , женщина",-11.115076065063477,600.8540824112096
", женщина ходить",-11.047296524047852,577.8619928914961
"женщина ходить ,",-10.161199569702148,346.97636458301963
"ходить , красивый",-10.639973640441895,457.0812539112314
", красивый женщина",-10.938608169555664,542.8152525521793
"красивый женщина ,",-9.824894905090332,285.90630068938947
"женщина , молодой",-10.595351219177246,445.4898410084936
", молодой ,",-8.996755599975586,177.49613472010802
"молодой , а",-9.569074630737305,246.7565318815084
", а гора",-10.312697410583496,378.5945454607806
"а гора .",-7.522205829620361,75.95414116416762
"гора . .",-7.9845781326293945,99.11617485348226
". . .",-3.6238362789154053,8.053025415364463
". . абреки",-9.797205924987793,281.38534908981785
". абреки рыскать",-10.808428764343262,503.62489643189673
"абреки рыскать в",-11.454874992370605,730.6657463822869
"рыскать в степь",-11.216734886169434,637.0649643608779
"в степь ,",-8.596569061279297,140.97505260562554
"степь , и",-10.459030151367188,411.8675134868287
", и я",-8.717212677001953,151.11346683639383
"и я еда",-10.40560531616211,399.3938094126403
"я еда ,",-9.721298217773438,269.3546977937461
"еда , они",-10.757818222045898,489.1640764242533
", они не",-9.355420112609863,218.20014163346227
"они не бояться",-10.117621421813965,338.3805215373288
"не бояться ,",-9.140600204467773,192.81909986439405
"бояться , у",-11.348627090454102,687.3165043189282
", у я",-8.562994003295898,138.27653900459848
"у я ружье",-9.788538932800293,279.98497953555324
"я ружье и",-10.794551849365234,499.6178686251971
"ружье и сила",-10.711889266967773,476.40061860560274
"и сила ,",-8.819042205810547,160.23616839311768
"сила , и",-9.875860214233398,294.4184714097265
", и молодость",-11.164545059204102,618.2103401911113
"и молодость ,",-9.045562744140625,182.55371949386532
"молодость , а",-10.541067123413086,431.7842342224694
", а гора",-10.312697410583496,378.5945454607806
"а гора .",-7.522205829620361,75.95414116416762
"гора . .",-7.9845781326293945,99.11617485348226
"весь часть терский",-8.78625774383545,157.24050717625087
"часть терский линия",-10.760685920715332,489.97224559494657
"терский линия ,",-9.936267852783203,304.8364976084107
"линия , по",-10.887727737426758,527.1472367771912
", по который",-8.86137580871582,164.18896007601936
"по который расположенный",-11.38253116607666,700.8624484526613
"который расположенный гребенский",-11.681824684143066,832.6378919957734
"расположенный гребенский станица",-10.872505187988281,522.5481289085898
"гребенский станица ,",-10.30189323425293,376.2472276642625
"станица , около",-10.976619720458984,554.823605304605
", около 80",-10.748022079467773,486.41338794850185
"около 80 верста",-10.75466251373291,488.27628140757537
"80 верста длина",-10.930784225463867,540.376005143878
"верста длина ,",-10.471298217773438,414.7864440513277
"длина , носить",-11.052583694458008,579.6234180724468
", носить на",-10.653698921203613,460.7069144036499
"носить на себя",-11.166936874389648,619.0621028411448
"на себя одинаковый",-10.286967277526855,373.02833292285027
"себя одинаковый характер",-11.522491455078125,759.666305123128
"одинаковый характер и",-10.879915237426758,524.7818538079467
"характер и по",-9.839836120605469,288.37594463404656
"и по местность",-10.196876525878906,354.1760021863337
"по местность ,",-10.26876449584961,369.14001366678553
"местность , и",-11.274134635925293,658.4664608737679
", и по",-9.042290687561035,182.21019457531955
"и по население",-10.316568374633789,379.43911059446674
"по население .",-8.250481605529785,115.51021743946605
"население . терек",-11.011451721191406,566.0606038209229
". терек ,",-10.376382827758789,392.7314734232529
"терек , отделять",-10.642252922058105,457.68136553176276
", отделять казак",-11.28414249420166,662.2708250701769
"отделять казак от",-11.38066577911377,700.1102641367147
"казак от горец",-9.74238395690918,272.6440279340221
"от горец ,",-10.445627212524414,408.7020378088992
"горец , течь",-10.585193634033203,442.8925841958295
", течь мутно",-11.01958179473877,568.7160026388674
"течь мутно и",-11.035345077514648,573.900058978728
"мутно и быстро",-10.90631103515625,532.8166145884215
"и быстро ,",-8.77552604675293,156.2721228147514
"быстро , но",-10.716094970703125,477.5553806728968
", но уже",-9.354188919067383,218.04555100440493
"но уже широко",-10.118463516235352,338.5445907557247
"уже широко и",-10.956924438476562,548.5688079137958
"широко и спокойно",-10.926033020019531,538.900088608624
"и спокойно ,",-8.573196411132812,139.0910234665242
"спокойно , постоянно",-10.598538398742676,446.3079261273067
", постоянно наносить",-10.915775299072266,535.7273576344603
"постоянно наносить сероватый",-10.859244346618652,518.574415666796
"наносить сероватый песок",-10.479660034179688,416.7878100902404
"сероватый песок на",-10.91060733795166,534.1359811917181
"песок на низкий",-10.753911018371582,488.06510096462233
"на низкий ,",-8.958208084106445,173.60091945301562
"низкий , заросший",-10.390706062316895,395.9829763017536
", заросший камыш",-10.91677474975586,536.035666369109
"заросший камыш правый",-11.179706573486328,623.6294894040349
"камыш правый берег",-11.132828712463379,607.0258393162901
"правый берег и",-10.624159812927246,452.9392464572952
"берег и подмывать",-10.614829063415527,450.5129360574977
"и подмывать обрывистый",-10.303677558898926,376.6338847201896
"подмывать обрывистый ,",-10.01033878326416,318.11540143434513
"обрывистый , хотя",-11.272497177124023,657.8460847541974
", хотя и",-8.716653823852539,151.06486119094956
"хотя и не",-9.057380676269531,183.79985696065586
"и не высокий",-10.128475189208984,340.5013179992579
"не высокий левый",-10.783463478088379,496.43897416324523
"высокий левый берег",-10.912397384643555,534.6866565794443
"левый берег с",-10.835884094238281,511.64769689883144
"берег с его",-11.107841491699219,598.3569956572891
"с его корень",-10.19788646697998,354.3819689402292
"его корень столетний",-11.02800178527832,571.4792239743699
"корень столетний дуб",-10.064021110534668,328.0992802171654
"столетний дуб ,",-9.838350296020508,288.12939943342514
"дуб , гниющий",-10.560040473937988,436.5260025976524
", гниющий чинар",-10.959766387939453,549.4669777171384
"гниющий чинар и",-10.629252433776855,454.2690078734343
"чинар и молодой",-11.085162162780762,590.5960536537107
"и молодой подросто",-9.813545227050781,284.0444492355902
"молодой подросто .",-7.579056262969971,78.48091643689963
"подросто . по",-10.96927547454834,552.4829356204262
". по правый",-11.095590591430664,594.1521156009636
"по правый берег",-10.550968170166016,434.2522152011067
"правый берег расположенный",-10.663400650024414,463.28705183533856
"берег расположенный мирный",-10.994712829589844,560.6324187873375
"расположенный мирный ,",-10.479598045349121,416.7729378497105
"мирный , но",-11.057243347167969,581.1802357600075
", но еще",-9.460016250610352,231.74163283774845
"но еще беспокойный",-9.991241455078125,314.63741386433963
"еще беспокойный аула",-10.412422180175781,400.9641506794622
"беспокойный аула ;",-9.810453414916992,283.5393593380146
"аула ; вдоль",-10.881056785583496,525.1268159573427
"; вдоль по",-10.677644729614258,467.1014144584777
"вдоль по левый",-10.132264137268066,341.244793823495
"по левый берег",-10.801850318908691,501.72134717598
"левый берег ,",-9.77869701385498,278.4032196566272
"берег , в",-10.816021919250488,505.83104440484846
", в полуверст",-10.886063575744629,526.6424881503357
"в полуверст от",-10.204427719116211,355.7188910843322
"полуверст от вода",-11.018909454345703,568.4959349361262
"от вода ,",-9.448514938354492,230.21241173077246
"вода , на",-10.563514709472656,437.3998979419506
", на расстояние",-10.902419090270996,531.6242371899779
"на расстояние семь",-10.5968017578125,445.86197910586577
"расстояние семь и",-10.174975395202637,349.7388267495392
"семь и восемь",-10.24946403503418,365.0614788345657
"и восемь верста",-10.44698429107666,409.0214394425982
"восемь верста один",-11.180852890014648,624.0411413687887
"верста один от",-11.104287147521973,597.1339819276004
"один от другой",-10.384149551391602,394.4912618538622
"от другой ,",-8.703747749328613,149.9467086337904
"другой , расположенный",-10.070903778076172,329.4017821742304
", расположенный станица",-11.3114013671875,672.744787978762
"расположенный станица .",-8.171323776245117,110.36489236209216
"станица . в",-10.217878341674805,358.4838419991207
". в старина",-10.97039794921875,552.8400369214538
"в старина большой",-9.866771697998047,292.88216384482047
"старина большой часть",-11.141200065612793,609.9581189102099
"большой часть этот",-10.485969543457031,418.304354793498
"часть этот станица",-11.018803596496582,568.4612937388085
"этот станица быть",-10.142751693725586,343.3111617276797
"станица быть на",-11.317405700683594,675.0740674714207
"быть на самый",-10.210409164428711,356.9458122505302
"на самый берег",-9.299004554748535,211.2278306078084
"самый берег ;",-10.85805892944336,518.2206710572672
"берег ; но",-10.903741836547852,532.0291880927658
"; но терек",-10.675739288330078,466.58935040235116
"но терек ,",-9.10025405883789,188.39245895907555
"терек , каждый",-10.833807945251465,511.0365779585651
", каждый год",-10.129999160766602,340.80016015923
"каждый год отклоняться",-10.533524513244629,429.91354495182173
"год отклоняться к",-11.200154304504395,631.0133916374169
"отклоняться к север",-10.941898345947266,543.8443067734564
"к север от",-10.76978588104248,492.5456300196655
"север от гора",-11.177614212036133,622.8788047604837
"от гора ,",-9.30264949798584,211.67149370132083
"гора , подмыть",-10.699234008789062,472.9426736422007
", подмыть они",-11.123571395874023,603.7996389131475
"подмыть они ,",-10.44297981262207,408.0796642036186
"они , и",-8.52560043334961,135.33187792994903
", и теперь",-9.218658447265625,201.68082621198735
"и теперь видный",-10.374641418457031,392.3379826020093
"теперь видный только",-10.750146865844727,487.00869649269686
"видный только густо",-11.032441139221191,572.9415053652021
"только густо -",-10.990639686584473,559.3194496444305
"густо - зарасти",-10.901638984680176,531.3855570132274
"- зарасти старый",-10.98574447631836,557.7455566133307
"зарасти старый городище",-10.984033584594727,557.1965210227764
"старый городище ,",-9.55239486694336,244.3986016588214
"городище , сад",-9.570072174072266,246.89826809462986
", сад ,",-9.483122825622559,234.84466916618575
"сад , грушь",-10.653066635131836,460.53925998292146
", грушь ,",-10.595254898071289,445.46514066899266
"грушь , лыч",-10.589184761047363,443.91128967330576
", лыч и",-11.30076789855957,668.6394162458569
"лыч и раин",-11.118907928466797,602.1809078934651
"и раин ,",-9.580677032470703,248.41010483932837
"раин , переплести",-10.419734954833984,402.6555955636068
", переплести ежевичник",-11.029386520385742,571.9349417303265
"переплести ежевичник и",-10.804302215576172,502.4299892982642
"ежевичник и одичать",-10.573890686035156,440.0202581723717
"и одичать виноградник",-10.382131576538086,394.0332712028006
"одичать виноградник .",-7.885110378265381,93.6003762650886
"виноградник . никто",-11.301299095153809,668.8439049652474
". никто уже",-11.124237060546875,604.031051654145
"никто уже не",-9.903183937072754,299.08593097633246
"уже не жить",-9.945435523986816,306.4494745259243
"не жить там",-10.686992645263672,469.6217053978275
"жить там ,",-10.75868034362793,489.4068975899848
"там , и",-10.14760684967041,344.2720078469036
", и только",-9.056900024414062,183.7490092493811
"и только видный",-10.429418563842773,404.9063996516975
"только видный по",-10.797500610351562,500.46666180043513
"видный по песок",-11.032256126403809,572.8804892332706
"по песок след",-10.527774810791016,428.4929715407858
"песок след олень",-11.392362594604492,704.8401722483185
"след олень ,",-9.405463218688965,224.5772733615452
"олень , бирюк",-10.433380126953125,405.830825768751
", бирюк ,",-10.681854248046875,468.23466410268384
"бирюк , заяц",-15.24948787689209,6491.902209447583
", заяц и",-12.306635856628418,1193.0508765659122
"заяц и фазан",-11.168638229370117,619.6686960438863
"и фазан ,",-9.445484161376953,229.81112054610432
"фазан , полюбить",-10.504859924316406,422.87789219135533
", полюбить этот",-10.77969741821289,495.3639007670809
"полюбить этот место",-11.144671440124512,611.178206973454
"этот место .",-6.237542152404785,36.256471672480586
"место . от",-10.779740333557129,495.3761384167638
". от станица",-11.255975723266602,651.6192877407532
"от станица до",-10.570756912231445,439.22720126543203
"станица до станица",-11.348970413208008,687.4523537967837
"до станица идти",-10.85280990600586,516.6571887214373
"станица идти дорога",-11.440961837768555,724.8371756272663
"идти дорога ,",-10.509785652160645,424.0786542382833
"дорога , прорубить",-10.25342845916748,365.8955391627669
", прорубить в",-11.344090461730957,685.5239234674133
"прорубить в лес",-10.356426239013672,388.245615374835
"в лес на",-9.21605110168457,201.37834874415418
"лес на пушечный",-10.946003913879395,545.1311238734481
"на пушечный выстрел",-9.09820556640625,188.17043617744906
"пушечный выстрел .",-7.329751014709473,67.98885913183993
"выстрел . по",-10.778268814086914,494.9566954982244
". по дорога",-9.99478530883789,315.2799312893837
"по дорога расположенный",-10.289353370666504,373.54105640089875
"дорога расположенный кордон",-9.65073013305664,258.6321637932956
"расположенный кордон ,",-10.227560043334961,360.48733464842667
"кордон , в",-10.642513275146484,457.74996396649965
", в который",-8.234545707702637,114.45543674847524
"в который стоять",-10.416991233825684,402.0201381296404
"который стоять казак",-11.785773277282715,883.9817913628622
"стоять казак ;",-10.278366088867188,371.1859441204457
"казак ; между",-9.746190071105957,273.242039181373
"; между кордон",-9.616710662841797,253.6165939487144
"между кордон ,",-9.98019790649414,312.64355233013157
"кордон , на",-10.300542831420898,375.95486389213517
", на вышка",-10.12716293334961,340.2442020640482
"на вышка ,",-9.449178695678711,230.30039026672
"вышка , находиться",-11.65617561340332,820.4344788447072
", находиться часовой",-10.933805465698242,541.3166262580231
"находиться часовой .",-8.44660472869873,129.31567830404353
"часовой . только",-10.378558158874512,393.22356816119844
". только узкий",-11.112771987915039,600.0576778246572
"только узкий ,",-10.219864845275879,358.8940111333918
"узкий , сажень",-10.517955780029297,426.0778376072552
", сажень в",-11.120753288269043,602.8209291910362
"сажень в триста",-10.695353507995605,471.8873953515993
"в триста ,",-9.575759887695312,247.70796526316371
"триста , полоса",-10.547961235046387,433.5012047430941
", полоса лесистый",-11.03062629699707,572.3432618197228
"полоса лесистый плодородный",-10.700826644897461,473.3764639578297
"лесистый плодородный земля",-11.067742347717285,584.7033565130553
"плодородный земля составлять",-10.907304763793945,533.1214921651424
"земля составлять владение",-11.094470024108887,593.7689811233365
"составлять владение казак",-11.178852081298828,623.3228106924885
"владение казак .",-7.787074565887451,88.46442142278187
"казак . на",-9.472993850708008,233.47934306537869
". на север",-11.048912048339844,578.3996374779956
"на север от",-9.90123176574707,298.7500189038128
"север от они",-10.915022850036621,535.4953605327728
"от они начинаться",-10.274312973022461,370.3209170564724
"они начинаться песчаный",-10.449127197265625,409.5263016014882
"начинаться песчаный буруна",-10.684781074523926,469.02421865014384
"песчаный буруна ногайский",-10.404930114746094,399.2386043178521
"буруна ногайский или",-11.221248626708984,638.7224140320852
"ногайский или моздокской",-10.876729965209961,523.8205006393384
"или моздокской степь",-10.897850036621094,530.2278182809774
"моздокской степь ,",-10.024642944335938,320.74562116956434
"степь , идти",-10.981874465942383,556.5044180082192
", идти далеко",-11.016368865966797,567.6651285362589
"идти далеко на",-11.449907302856445,728.5792959271814
"далеко на север",-10.774785041809082,493.9650938018409
"на север и",-10.393196105957031,396.55097908544974
"север и сливаться",-11.086587905883789,591.080968797812
"и сливаться бог",-9.942058563232422,305.8543353488414
"сливаться бог знать",-11.327264785766602,678.9162386118805
"бог знать где",-9.575340270996094,247.64813843458822
"знать где с",-11.9729585647583,984.5542272441892
"где с трухменский",-11.020909309387207,569.1507694841181
"с трухменский ,",-10.070744514465332,329.37158416649976
"трухменский , астраханский",-10.651639938354492,460.1611869410603
", астраханский и",-11.30076789855957,668.6394162458569
"астраханский и киргиз-кайсацкий",-10.685413360595703,469.1949619298553
"и киргиз-кайсацкий степь",-10.595281600952148,445.471988150654
"киргиз-кайсацкий степь .",-7.920566082000732,95.53038334740953
"степь . на",-10.883758544921875,525.9441589030728
". на юг",-10.961662292480469,550.066977054513
"на юг за",-10.397875785827637,397.62066421857213
"юг за терек",-11.518641471862793,757.984575252008
"за терек —",-10.15510368347168,345.7609325450655
"терек — большой",-11.160892486572266,616.9118629820263
"— большой чечня",-8.520793914794922,134.95795185348217
"большой чечня ,",-9.919139862060547,301.845680612786
"чечня , кочкалыковский",-10.926280975341797,538.9770137639518
", кочкалыковский хребет",-11.001036643981934,562.6769970349408
"кочкалыковский хребет ,",-10.116564750671387,338.1747578079383
"хребет , черный",-10.728531837463379,480.98658007462774
", черный гора",-11.098569869995117,595.1719670568336
"черный гора ,",-9.637979507446289,256.7407921597063
"гора , еще",-10.887754440307617,527.1553398378061
", еще какой-то",-10.602949142456055,447.4425543460494
"еще какой-то хребет",-10.319318771362305,380.040335522099
"какой-то хребет и",-11.302926063537598,669.470609693977
"хребет и наконец",-10.888157844543457,527.2777690875328
"и наконец снежный",-9.704848289489746,266.81612487755655
"наконец снежный гора",-9.993372917175293,315.02370090220734
"снежный гора ,",-9.874635696411133,294.21101215870834
"гора , который",-10.491291046142578,419.58771251084374
", который только",-9.65768814086914,259.6701538277603
"который только видный",-11.737817764282227,859.9128544508649
"только видный ,",-9.994363784790039,315.20343828987
"видный , но",-10.231956481933594,361.4008090699389
", но в",-9.067610740661621,184.88542892633146
"но в который",-9.216511726379395,201.43175268050533
"в который никто",-10.509819030761719,424.0868026771912
"который никто никогда",-11.835325241088867,909.5599105186338
"никто никогда еще",-10.492759704589844,419.94259360355517
"никогда еще не",-9.252378463745117,205.63385436612555
"еще не быть",-7.601853370666504,79.51761445625857
"не быть .",-5.566015243530273,24.63223452633966
"быть . на",-9.992080688476562,314.7894524176126
". на этой-то",-11.019035339355469,568.5371326213132
"на этой-то плодородный",-10.239047050476074,362.8789386223253
"этой-то плодородный ,",-10.155574798583984,345.854714124913
"плодородный , лесистый",-10.736812591552734,483.28481304067634
", лесистый и",-11.464765548706055,734.8376289248654
"лесистый и богатый",-11.020514488220215,569.0214291135633
"и богатый растительность",-9.936664581298828,304.90612268243586
"богатый растительность полоса",-10.6080322265625,448.75371473122266
"растительность полоса жить",-10.748059272766113,486.42380225991894
"полоса жить с",-11.070258140563965,585.5507413222839
"жить с незапамятный",-10.64472770690918,458.3338433646038
"с незапамятный время",-10.49910831451416,421.4801040850087
"незапамятный время воинственный",-10.719045639038086,478.36721745080854
"время воинственный ,",-10.908096313476562,533.3644657239986
"воинственный , красивый",-11.208187103271484,633.9379860616494
", красивый и",-9.697998046875,265.76605615206046
"красивый и богатый",-10.873384475708008,522.8126881384989
"и богатый староверческий",-10.111396789550781,337.1702107460113
"богатый староверческий русский",-10.901385307312012,531.3079652792042
"староверческий русский население",-10.979360580444336,555.6996779711206
"русский население ,",-10.346633911132812,386.063263691894
"население , называть",-10.582830429077148,442.29049597958146
", называть гребенский",-10.748932838439941,486.6684691919536
